# Coil O-Beam err ps_pos
-1.7500000 57.3299835 11.2694277 108.3750000
-1.5000000 159.2675283 16.8819430 108.3750000
-1.2500000 597.0317039 30.8220700 108.3750000
-1.0000000 1062.9368054 41.3158565 108.3750000
-0.7500000 1543.4551879 49.0407993 108.3750000
-0.5000000 1542.2946289 49.4469413 108.3750000
-0.2500000 1199.8935968 44.1361530 108.3750000
0.0000000 744.2412477 34.8568501 108.3750000
0.2500000 287.3574962 22.1133444 108.3750000
0.5000000 57.1496154 11.1803399 108.3750000
0.7500000 166.4329951 17.2916165 108.3750000
1.0000000 629.7706793 31.5436206 108.3750000
1.2500000 1080.0396759 41.6653333 108.3750000
1.5000000 1554.5404868 49.2138192 108.3750000
1.7500000 1611.1556305 50.1098793 108.3750000
