# Coil O-Beam err ps_pos
-1.7500000 24.6422815 9.3273791 109.7998050
-1.5000000 197.7963839 17.8325545 109.7998050
-1.2500000 532.9745471 29.2745623 109.7998050
-1.0000000 909.4335864 38.5616390 109.7998050
-0.7500000 1034.9106497 42.3792402 109.7998050
-0.5000000 1249.0762023 45.1331364 109.7998050
-0.2500000 837.6030691 38.5097390 109.7998050
0.0000000 503.1815716 30.0665928 109.7998050
0.2500000 150.3071687 17.8885438 109.7998050
0.5000000 29.8285826 9.5393920 109.7998050
0.7500000 186.4955358 17.6918060 109.7998050
1.0000000 583.1621857 30.2985148 109.7998050
1.2500000 872.2159530 38.2099463 109.7998050
1.5000000 1201.1131196 44.3508737 109.7998050
1.7500000 1086.9644550 43.2666153 109.7998050
