# Coil O-Beam err ps_pos
-1.7500000 25.7626872 9.2736185 109.4248050
-1.5000000 -4.5528027 9.1651514 109.4248050
-1.2500000 92.5581969 18.4390889 109.4248050
-1.0000000 257.1325388 26.8141754 109.4248050
-0.7500000 418.4347944 32.3882695 109.4248050
-0.5000000 511.1340900 34.4238290 109.4248050
-0.2500000 570.6795980 33.7934905 109.4248050
0.0000000 332.6432198 26.5329983 109.4248050
0.2500000 180.5902190 18.6815417 109.4248050
0.5000000 34.6769309 9.6436508 109.4248050
0.7500000 6.9138509 10.0000000 109.4248050
1.0000000 67.7181766 18.0000000 109.4248050
1.2500000 257.1606289 26.9814751 109.4248050
1.5000000 501.5680654 33.7194306 109.4248050
1.7500000 579.6709012 35.3836120 109.4248050
