# Coil O-Beam err ps_pos
-1.7500000 67.0556941 11.7473401 110.0249020
-1.5000000 128.5751807 15.6524758 110.0249020
-1.2500000 524.0833238 29.2574777 110.0249020
-1.0000000 1063.3482175 40.9756025 110.0249020
-0.7500000 1481.3664843 48.1144469 110.0249020
-0.5000000 1530.0820863 49.1222964 110.0249020
-0.2500000 1454.7700527 46.8508271 110.0249020
0.0000000 871.0446241 36.6606056 110.0249020
0.2500000 342.6828234 23.4520788 110.0249020
0.5000000 74.2344658 11.9582607 110.0249020
0.7500000 142.2672107 16.2788206 110.0249020
1.0000000 545.2676114 29.8161030 110.0249020
1.2500000 1114.6048461 41.7372735 110.0249020
1.5000000 1428.2413736 47.6235236 110.0249020
1.7500000 1544.4678785 49.2442890 110.0249020
