# Coil_pos O-Beam err ps_pos
0.0000000 1153.7010642 32.7871926 109.9497070
5.0000000 1869.3823779 41.7013189 109.9497070
10.0000000 2379.1359972 47.0850295 109.9497070
15.0000000 2496.8362732 48.3321839 109.9497070
20.0000000 2213.0204587 45.6727490 109.9497070
25.0000000 1408.6666299 36.5239647 109.9497070
30.0000000 723.4157208 26.4196896 109.9497070
35.0000000 211.6260454 14.5602198 109.9497070
40.0000000 156.9580017 12.2065556 109.9497070
45.0000000 644.9674995 24.4540385 109.9497070
50.0000000 1416.5296060 36.2767143 109.9497070
55.0000000 2112.5039345 44.3395986 109.9497070
60.0000000 2322.8865758 46.4435141 109.9497070
65.0000000 2318.6655378 46.5617869 109.9497070
70.0000000 1841.1325758 41.6413256 109.9497070
75.0000000 1111.2824378 32.5269119 109.9497070
80.0000000 391.3745711 19.4935887 109.9497070
85.0000000 128.7319755 11.4017543 109.9497070
90.0000000 338.5805838 17.8325545 109.9497070
95.0000000 967.8890737 30.0000000 109.9497070
