# Coil_pos O-Beam err ps_pos
0.0000000 27.3725292 17.5783958 108.9746090
5.0000000 60.4337639 22.9564806 108.9746090
10.0000000 87.8051670 25.8456960 108.9746090
15.0000000 92.4561586 25.8456960 108.9746090
20.0000000 60.4642087 22.6936114 108.9746090
25.0000000 133.8095328 20.0249844 108.9746090
30.0000000 114.0512276 14.3178211 108.9746090
35.0000000 48.3381763 6.8556546 108.9746090
40.0000000 6.5227244 5.9160798 108.9746090
45.0000000 0.9293618 13.0000000 108.9746090
50.0000000 41.2602818 20.0249844 108.9746090
55.0000000 86.7436519 24.7184142 108.9746090
60.0000000 124.3839260 26.7955220 108.9746090
65.0000000 70.8515812 24.6981781 108.9746090
70.0000000 101.6319141 22.0227155 108.9746090
75.0000000 110.3316991 17.3493516 108.9746090
80.0000000 77.2967172 10.8627805 108.9746090
85.0000000 47.5375565 6.5574385 108.9746090
90.0000000 28.3535022 10.0995049 108.9746090
95.0000000 -8.9373517 15.2970585 108.9746090
