# Coil_pos O-Beam err ps_pos
0.0000000 48.7976405 18.1383571 108.8999020
5.0000000 17.7947153 21.9544984 108.8999020
10.0000000 45.7411099 24.9599679 108.8999020
15.0000000 27.3685662 24.4948974 108.8999020
20.0000000 89.7642828 23.2808935 108.8999020
25.0000000 150.1615889 20.3960781 108.8999020
30.0000000 97.5114530 13.7113092 108.8999020
35.0000000 56.3314047 7.4161985 108.8999020
40.0000000 2.6668272 5.5677644 108.8999020
45.0000000 -8.2201553 12.6095202 108.8999020
50.0000000 -20.9193379 18.3575598 108.8999020
55.0000000 0.3965309 22.8473193 108.8999020
60.0000000 135.3877840 26.9443872 108.8999020
65.0000000 106.5798182 25.3574447 108.8999020
70.0000000 86.5718604 21.6333077 108.8999020
75.0000000 144.2965323 18.2756669 108.8999020
80.0000000 80.5026868 11.0000000 108.8999020
85.0000000 37.5145952 5.7445626 108.8999020
90.0000000 8.7261734 9.0553851 108.8999020
95.0000000 35.2919771 16.6433170 108.8999020
