# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.020 12 74 80.000
1.000 3600.020 33 156 80.000
2.000 3600.020 35 178 80.000
3.000 3600.020 37 132 80.000
4.000 3600.020 43 151 80.000
5.000 3600.020 36 128 80.000
6.000 3600.020 47 100 80.000
7.000 3600.020 48 84 80.000
8.000 3600.020 42 66 80.000
9.000 3600.020 37 54 80.000
10.000 3600.020 34 60 80.000
11.000 3600.020 33 59 80.000
12.000 3600.020 50 87 80.000
13.000 3600.020 36 89 80.000
14.000 3600.020 42 108 80.000
15.000 3600.020 44 131 80.000
16.000 3600.020 31 171 80.000
17.000 3600.020 39 154 80.000
18.000 3600.020 30 183 80.000
19.000 3600.020 25 160 80.000
20.000 3600.020 36 143 80.000
21.000 3600.020 47 146 80.000
22.000 3600.020 37 114 80.000
23.000 3600.020 50 107 80.000
24.000 3600.020 42 89 80.000
25.000 3600.020 32 57 80.000
26.000 3600.020 49 63 80.000
27.000 3600.020 50 46 80.000
28.000 3600.020 53 52 80.000
29.000 3600.020 40 71 80.000
30.000 3600.020 50 79 80.000
31.000 3600.020 46 101 80.000
32.000 3600.020 36 122 80.000
33.000 3600.020 40 142 80.000
34.000 3600.020 29 148 80.000
35.000 3600.020 38 162 80.000
36.000 3600.020 37 195 80.000
37.000 3600.020 42 182 80.000
38.000 3600.020 42 170 80.000
39.000 3600.020 25 139 80.000
40.000 3600.020 37 130 80.000
41.000 3600.020 45 109 80.000
42.000 3600.020 51 97 80.000
43.000 3600.020 38 73 80.000
44.000 3600.020 38 67 80.000
45.000 3600.020 41 53 80.000
46.000 3600.020 33 60 80.000
47.000 3600.020 52 66 80.000
48.000 3600.020 42 91 80.000
49.000 3600.020 46 113 80.000
50.000 3600.020 34 138 80.000
51.000 3600.020 39 155 80.000
52.000 3600.020 34 146 80.000
53.000 3600.020 33 153 80.000
54.000 3600.020 33 143 80.000
55.000 3600.020 34 157 80.000
56.000 3600.020 42 162 80.000
57.000 3600.020 31 152 80.000
58.000 3600.020 38 124 80.000
59.000 3600.020 39 95 80.000
60.000 3600.020 40 80 80.000
61.000 3600.020 26 64 80.000
62.000 3600.020 41 68 80.000
63.000 3600.020 40 47 80.000
64.000 3600.020 63 69 80.000
65.000 3600.020 45 59 80.000
66.000 3600.020 40 69 80.000
67.000 3600.020 41 95 80.000
68.000 3600.020 42 133 80.000
69.000 3600.020 36 136 80.000
70.000 3600.020 29 166 80.000
71.000 3600.020 51 149 80.000
72.000 3600.020 25 194 80.000
73.000 3600.020 45 155 80.000
74.000 3600.020 43 167 80.000
75.000 3600.020 30 139 80.000
76.000 3600.020 48 151 80.000
77.000 3600.020 23 103 80.000
78.000 3600.020 37 92 80.000
79.000 3600.020 30 77 80.000
80.000 3600.020 41 56 80.000
81.000 3600.020 36 60 80.000
82.000 3600.020 54 52 80.000
83.000 3600.020 43 61 80.000
84.000 3600.020 37 98 80.000
85.000 3600.020 32 97 80.000
86.000 3600.020 27 107 80.000
87.000 3600.020 35 117 80.000
88.000 3600.020 35 159 80.000
89.000 3600.020 34 165 80.000
90.000 3600.020 39 169 80.000
91.000 3600.020 41 167 80.000
92.000 3600.020 33 180 80.000
93.000 3600.020 43 132 80.000
94.000 3600.020 48 137 80.000
95.000 3600.020 59 117 80.000
96.000 3600.020 35 79 80.000
97.000 3600.020 36 62 80.000
98.000 3600.020 60 65 80.000
99.000 3600.020 32 40 80.000
100.000 3600.020 41 61 80.000
101.000 3600.020 41 72 80.000
102.000 3600.020 36 82 80.000
