# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 37 123 0.000
1.000 3600.010 56 207 0.000
2.000 3600.010 54 207 0.000
3.000 3600.010 51 196 0.000
4.000 3600.010 59 135 0.000
5.000 3600.010 68 131 0.000
6.000 3600.010 70 114 0.000
7.000 3600.010 74 93 0.000
8.000 3600.010 51 100 0.000
9.000 3600.010 70 113 0.000
10.000 3600.010 55 120 0.000
11.000 3600.010 58 164 0.000
12.000 3600.010 58 181 0.000
13.000 3600.010 61 183 0.000
14.000 3600.010 64 247 0.000
15.000 3600.010 51 234 0.000
16.000 3600.010 72 296 0.000
17.000 3600.010 62 240 0.000
18.000 3600.010 56 263 0.000
19.000 3600.010 52 222 0.000
20.000 3600.010 76 200 0.000
21.000 3600.010 49 172 0.000
22.000 3600.010 65 118 0.000
23.000 3600.010 71 97 0.000
24.000 3600.010 65 102 0.000
25.000 3600.010 61 89 0.000
26.000 3600.010 63 97 0.000
27.000 3600.010 63 100 0.000
28.000 3600.010 69 154 0.000
29.000 3600.010 64 145 0.000
30.000 3600.010 46 180 0.000
31.000 3600.010 74 221 0.000
32.000 3600.010 52 265 0.000
33.000 3600.010 49 264 0.000
34.000 3600.010 63 275 0.000
35.000 3600.010 47 252 0.000
36.000 3600.010 50 236 0.000
37.000 3600.010 51 222 0.000
38.000 3600.010 66 177 0.000
39.000 3600.010 70 155 0.000
40.000 3600.010 62 120 0.000
41.000 3600.010 79 112 0.000
42.000 3600.010 74 82 0.000
43.000 3600.010 78 98 0.000
44.000 3600.010 59 91 0.000
45.000 3600.010 68 106 0.000
46.000 3600.010 71 141 0.000
47.000 3600.010 56 160 0.000
48.000 3600.010 61 168 0.000
49.000 3600.010 70 224 0.000
50.000 3600.010 63 221 0.000
51.000 3600.010 53 246 0.000
52.000 3600.010 59 251 0.000
53.000 3600.010 65 254 0.000
54.000 3600.010 61 242 0.000
55.000 3600.010 63 211 0.000
56.000 3600.010 59 196 0.000
57.000 3600.010 73 157 0.000
58.000 3600.010 57 125 0.000
59.000 3600.010 62 103 0.000
60.000 3600.010 70 101 0.000
61.000 3600.010 78 93 0.000
62.000 3600.010 92 82 0.000
63.000 3600.010 68 119 0.000
64.000 3600.010 68 142 0.000
65.000 3600.010 64 159 0.000
66.000 3600.010 70 192 0.000
67.000 3600.010 72 222 0.000
68.000 3600.010 53 251 0.000
69.000 3600.010 62 231 0.000
70.000 3600.010 64 267 0.000
71.000 3600.010 67 272 0.000
72.000 3600.010 67 251 0.000
73.000 3600.010 62 201 0.000
74.000 3600.010 74 196 0.000
75.000 3600.010 57 148 0.000
76.000 3600.010 74 142 0.000
77.000 3600.010 73 107 0.000
78.000 3600.010 63 77 0.000
79.000 3600.010 62 94 0.000
80.000 3600.010 68 98 0.000
81.000 3600.010 64 119 0.000
82.000 3600.010 55 126 0.000
83.000 3600.010 64 152 0.000
84.000 3600.010 60 188 0.000
85.000 3600.010 63 185 0.000
86.000 3600.010 76 270 0.000
87.000 3600.010 66 216 0.000
88.000 3600.010 60 270 0.000
89.000 3600.010 49 221 0.000
90.000 3600.010 61 255 0.000
91.000 3600.010 62 213 0.000
92.000 3600.010 57 194 0.000
93.000 3600.010 55 177 0.000
94.000 3600.010 65 136 0.000
95.000 3600.010 77 102 0.000
96.000 3600.010 66 101 0.000
97.000 3600.010 53 71 0.000
98.000 3600.010 75 112 0.000
99.000 3600.010 63 112 0.000
100.000 3600.010 75 144 0.000
101.000 3600.010 68 159 0.000
102.000 3600.010 63 218 0.000
103.000 3600.010 46 205 0.000
104.000 3600.010 64 265 0.000
105.000 3600.010 68 233 0.000
106.000 3600.010 56 266 0.000
107.000 3600.010 43 234 0.000
108.000 3600.010 62 265 0.000
109.000 3600.010 54 182 0.000
110.000 3600.010 54 190 0.000
111.000 3600.010 68 190 0.000
112.000 3600.010 55 123 0.000
113.000 3600.010 64 105 0.000
114.000 3600.010 68 116 0.000
115.000 3600.010 70 93 0.000
116.000 3600.010 66 83 0.000
117.000 3600.010 65 102 0.000
118.000 3600.010 61 146 0.000
119.000 3600.010 55 156 0.000
120.000 3600.010 65 186 0.000
121.000 3600.010 62 232 0.000
122.000 3600.010 50 240 0.000
123.000 3600.010 68 259 0.000
124.000 3600.010 49 264 0.000
125.000 3600.010 52 247 0.000
126.000 3600.010 69 240 0.000
127.000 3600.010 46 203 0.000
128.000 3600.010 69 190 0.000
129.000 3600.010 73 157 0.000
130.000 3600.010 60 144 0.000
131.000 3600.010 78 116 0.000
132.000 3600.010 61 114 0.000
133.000 3600.010 56 100 0.000
134.000 3600.010 68 98 0.000
135.000 3600.010 58 109 0.000
136.000 3600.010 59 139 0.000
137.000 3600.010 64 168 0.000
138.000 3600.010 52 197 0.000
139.000 3600.010 67 231 0.000
140.000 3600.010 62 219 0.000
141.000 3600.010 45 268 0.000
142.000 3600.010 61 288 0.000
143.000 3600.010 43 214 0.000
144.000 3600.010 66 240 0.000
145.000 3600.010 61 208 0.000
146.000 3600.010 64 188 0.000
147.000 3600.010 62 135 0.000
148.000 3600.010 76 127 0.000
