# Coil_pos O-Beam err ps_pos
0.0000000 101.5467176 20.0748599 109.2749020
5.0000000 107.2375036 22.9346899 109.2749020
10.0000000 164.7355814 25.3574447 109.2749020
15.0000000 138.6777168 24.3721152 109.2749020
20.0000000 85.5647206 21.0950231 109.2749020
25.0000000 -4.3054133 15.0332964 109.2749020
30.0000000 -37.3988954 9.1651514 109.2749020
35.0000000 -31.8084606 6.7823300 109.2749020
40.0000000 -27.5827249 9.4868330 109.2749020
45.0000000 19.7468427 15.6204994 109.2749020
50.0000000 75.3471259 20.7123152 109.2749020
55.0000000 114.7960670 23.8117618 109.2749020
60.0000000 171.8987238 25.5147016 109.2749020
65.0000000 66.7919391 22.1359436 109.2749020
70.0000000 54.3331317 19.0262976 109.2749020
75.0000000 -18.3175198 12.7279221 109.2749020
80.0000000 -37.8890028 7.4833148 109.2749020
85.0000000 -37.1670376 6.8556546 109.2749020
90.0000000 27.8229968 13.5277493 109.2749020
95.0000000 68.4827709 18.6010752 109.2749020
