# Coil_pos O-Beam err ps_pos
0.0000000 449.7772072 28.4780617 110.2504880
5.0000000 546.8983999 32.6343377 110.2504880
10.0000000 605.9687379 34.7562944 110.2504880
15.0000000 646.7392909 35.0000000 110.2504880
20.0000000 461.3678635 30.2985148 110.2504880
25.0000000 283.4941550 23.8956063 110.2504880
30.0000000 61.0914383 14.2126704 110.2504880
35.0000000 -9.5388798 8.2462113 110.2504880
40.0000000 10.3649890 11.5758369 110.2504880
45.0000000 168.8891441 20.7123152 110.2504880
50.0000000 468.5413980 29.9833287 110.2504880
55.0000000 595.8542210 34.0587727 110.2504880
60.0000000 712.1807779 36.3042697 110.2504880
65.0000000 552.7759544 33.0302891 110.2504880
70.0000000 375.6519731 27.6586334 110.2504880
75.0000000 182.1667307 20.0748599 110.2504880
80.0000000 29.5467055 11.4891253 110.2504880
85.0000000 -3.2233213 8.9442719 110.2504880
90.0000000 123.8944813 17.1755640 110.2504880
95.0000000 363.2877301 26.3248932 110.2504880
