# Coil_pos O-Beam err ps_pos
0.0000000 251.8903027 24.0000000 109.9497070
5.0000000 344.5817166 28.3019434 109.9497070
10.0000000 417.8201400 30.7083051 109.9497070
15.0000000 295.0762980 28.2311884 109.9497070
20.0000000 220.7209802 24.8394847 109.9497070
25.0000000 118.0120147 19.2353841 109.9497070
30.0000000 16.2057103 12.0415946 109.9497070
35.0000000 -31.7062725 6.7823300 109.9497070
40.0000000 1.1230769 11.0000000 109.9497070
45.0000000 88.1545129 18.0554701 109.9497070
50.0000000 241.2329099 24.9799920 109.9497070
55.0000000 354.3630457 29.1376046 109.9497070
60.0000000 409.8646285 30.6104557 109.9497070
65.0000000 299.1936253 27.6767050 109.9497070
70.0000000 215.3708198 23.5372046 109.9497070
75.0000000 50.3244552 15.6843871 109.9497070
80.0000000 -3.1354096 9.6953597 109.9497070
85.0000000 -8.8093096 8.6602540 109.9497070
90.0000000 83.7850846 15.6524758 109.9497070
95.0000000 221.6975578 22.7815715 109.9497070
