# Coil_pos O-Beam err ps_pos
0.0000000 597.0035820 31.8590646 108.8251950
5.0000000 934.5385662 39.3319209 108.8251950
10.0000000 1058.4055798 42.1663373 108.8251950
15.0000000 1104.9630269 42.4264069 108.8251950
20.0000000 889.0428987 37.9209705 108.8251950
25.0000000 478.1608360 28.6356421 108.8251950
30.0000000 229.5596739 19.7230829 108.8251950
35.0000000 10.7171885 9.3808315 108.8251950
40.0000000 33.6160674 12.7671453 108.8251950
45.0000000 238.8287757 23.0867928 108.8251950
50.0000000 689.5854780 34.5398321 108.8251950
55.0000000 929.5233447 40.0000000 108.8251950
60.0000000 1088.8144384 42.6028168 108.8251950
65.0000000 1022.5250273 40.8656335 108.8251950
70.0000000 733.0649984 34.6410162 108.8251950
75.0000000 379.6817914 25.2784493 108.8251950
80.0000000 101.4116902 14.5602198 108.8251950
85.0000000 25.6730922 10.3923048 108.8251950
90.0000000 204.7643663 19.7737199 108.8251950
95.0000000 506.7089119 29.7657521 108.8251950
