# Coil_pos O-Beam err ps_pos
0.0000000 676.3890171 33.1360831 108.1499020
5.0000000 925.5310277 39.2937654 108.1499020
10.0000000 1209.9207722 44.0113622 108.1499020
15.0000000 1097.5283179 42.4264069 108.1499020
20.0000000 833.1649127 37.2558720 108.1499020
25.0000000 493.7016363 28.9654967 108.1499020
30.0000000 168.3798257 18.1383571 108.1499020
35.0000000 11.7334914 9.4339811 108.1499020
40.0000000 80.2500550 14.4913767 108.1499020
45.0000000 356.6602791 25.5538647 108.1499020
50.0000000 788.9406468 36.0138862 108.1499020
55.0000000 1111.7536545 42.2965720 108.1499020
60.0000000 1145.1511627 43.3474336 108.1499020
65.0000000 951.5694284 40.0749298 108.1499020
70.0000000 726.1253252 34.6121366 108.1499020
75.0000000 324.2315989 24.2074369 108.1499020
80.0000000 83.8937641 13.9642400 108.1499020
85.0000000 43.7301635 11.2249722 108.1499020
90.0000000 261.8010883 21.1896201 108.1499020
95.0000000 583.5524135 31.0805405 108.1499020
