# Coil_pos O-Beam err ps_pos
0.0000000 217.1271053 23.6008474 109.4248050
5.0000000 360.3827082 29.0344623 109.4248050
10.0000000 458.1787284 31.8747549 109.4248050
15.0000000 442.6533675 31.2569992 109.4248050
20.0000000 357.0869531 27.9105715 109.4248050
25.0000000 171.9263683 20.9523268 109.4248050
30.0000000 76.0603658 14.4913767 109.4248050
35.0000000 -14.6351751 7.9372539 109.4248050
40.0000000 -7.4731112 10.6770783 109.4248050
45.0000000 116.6976514 19.0787840 109.4248050
50.0000000 251.9766982 25.5929678 109.4248050
55.0000000 391.8402772 30.2654919 109.4248050
60.0000000 436.4449135 31.5753068 109.4248050
65.0000000 449.8601047 30.7733651 109.4248050
70.0000000 276.8287958 25.2388589 109.4248050
75.0000000 128.6391116 18.3030052 109.4248050
80.0000000 5.6059033 10.2469508 109.4248050
85.0000000 -18.5604204 8.0622577 109.4248050
90.0000000 47.5842080 14.5945195 109.4248050
95.0000000 143.9319986 21.3307290 109.4248050
