# Coil_pos O-Beam err ps_pos
0.0000000 340.1468109 26.4196896 109.8754880
5.0000000 487.4988040 31.6227766 109.8754880
10.0000000 683.9462957 35.7631095 109.8754880
15.0000000 535.6701454 33.2716095 109.8754880
20.0000000 425.8474950 29.6141858 109.8754880
25.0000000 259.7189227 23.3238076 109.8754880
30.0000000 93.1913276 15.2643375 109.8754880
35.0000000 -23.5540779 7.3484692 109.8754880
40.0000000 32.7061965 12.4899960 109.8754880
45.0000000 236.9106804 22.2485955 109.8754880
50.0000000 492.8714463 30.3150128 109.8754880
55.0000000 574.1651253 33.6452077 109.8754880
60.0000000 610.3247090 34.7706773 109.8754880
65.0000000 490.2601683 31.9687347 109.8754880
70.0000000 387.2568818 27.7848880 109.8754880
75.0000000 149.4508722 19.1833261 109.8754880
80.0000000 34.0295315 11.6619038 109.8754880
85.0000000 11.7234751 9.7467943 109.8754880
90.0000000 114.7924774 16.8819430 109.8754880
95.0000000 361.2303107 26.2297541 109.8754880
