# Coil_pos O-Beam err ps_pos
0.0000000 649.8005516 32.7871926 108.8999020
5.0000000 927.5668673 39.3954312 108.8999020
10.0000000 1134.4900095 43.2319326 108.8999020
15.0000000 1197.1472921 43.6692111 108.8999020
20.0000000 820.3293693 37.1618084 108.8999020
25.0000000 514.2674142 29.3768616 108.8999020
30.0000000 141.2084966 17.4068952 108.8999020
35.0000000 12.7496766 9.4868330 108.8999020
40.0000000 113.8866855 15.6204994 108.8999020
45.0000000 383.5074404 26.1151297 108.8999020
50.0000000 789.3293541 36.0832371 108.8999020
55.0000000 1041.0328457 41.5331193 108.8999020
60.0000000 1190.5432205 43.9545220 108.8999020
65.0000000 1012.6640532 40.9145451 108.8999020
70.0000000 713.2213195 34.4963766 108.8999020
75.0000000 345.7990984 24.6981781 108.8999020
80.0000000 93.3795778 14.3178211 108.8999020
85.0000000 31.7868227 10.6770783 108.8999020
90.0000000 239.8447658 20.6881609 108.8999020
95.0000000 570.4187070 30.9192497 108.8999020
