# Coil_pos O-Beam err ps_pos
0.0000000 655.1861960 32.8633535 109.6499020
5.0000000 941.2078224 39.5600809 109.6499020
10.0000000 1055.2885770 42.2965720 109.6499020
15.0000000 1201.9405145 43.7149860 109.6499020
20.0000000 857.9565022 37.6563408 109.6499020
25.0000000 573.6364824 30.3644529 109.6499020
30.0000000 242.3343767 20.0997512 109.6499020
35.0000000 25.7479372 10.1488916 109.6499020
40.0000000 76.9257360 14.3874946 109.6499020
45.0000000 320.7388012 24.8797106 109.6499020
50.0000000 678.8249195 34.5108679 109.6499020
55.0000000 974.7551161 40.7185461 109.6499020
60.0000000 1179.3608291 43.8178046 109.6499020
65.0000000 1074.4061585 41.6533312 109.6499020
70.0000000 711.7483421 34.4673759 109.6499020
75.0000000 398.0605138 25.7293607 109.6499020
80.0000000 96.4348362 14.4222051 109.6499020
85.0000000 30.7807337 10.6301458 109.6499020
90.0000000 155.9475396 18.5472370 109.6499020
95.0000000 582.7554795 31.1126984 109.6499020
