# Coil_pos O-Beam err ps_pos
0.0000000 253.2891786 24.4131112 109.1250000
5.0000000 441.6659707 30.4795013 109.1250000
10.0000000 455.3021331 31.9217794 109.1250000
15.0000000 329.8161064 29.4957624 109.1250000
20.0000000 255.4719320 26.1151297 109.1250000
25.0000000 208.2104245 21.8632111 109.1250000
30.0000000 25.1340239 12.6491106 109.1250000
35.0000000 -22.6223751 7.4161985 109.1250000
40.0000000 10.2395191 11.4891253 109.1250000
45.0000000 179.9950857 20.7123152 109.1250000
50.0000000 316.3298719 26.8886593 109.1250000
55.0000000 398.5251466 30.4630924 109.1250000
60.0000000 462.4281964 32.0780299 109.1250000
65.0000000 398.3990104 30.0166620 109.1250000
70.0000000 248.9504783 24.7588368 109.1250000
75.0000000 81.7153762 17.0293864 109.1250000
80.0000000 26.1992607 11.2249722 109.1250000
85.0000000 -2.5156116 9.0000000 109.1250000
90.0000000 112.8279034 16.7032931 109.1250000
95.0000000 267.4537166 24.1039416 109.1250000
