# Coil_pos O-Beam err ps_pos
0.0000000 261.3365972 24.2899156 108.3750000
5.0000000 306.0132922 27.7488739 108.3750000
10.0000000 464.3906207 31.6069613 108.3750000
15.0000000 401.7098939 30.2158899 108.3750000
20.0000000 267.3157688 25.9036677 108.3750000
25.0000000 123.6540416 19.4935887 108.3750000
30.0000000 5.7193124 11.6619038 108.3750000
35.0000000 -7.6857337 8.3666003 108.3750000
40.0000000 37.6619667 12.5698051 108.3750000
45.0000000 119.4225949 18.9736660 108.3750000
50.0000000 284.3812530 25.9422435 108.3750000
55.0000000 420.8344465 30.3973683 108.3750000
60.0000000 405.2102712 30.6920185 108.3750000
65.0000000 397.4308143 29.5465734 108.3750000
70.0000000 238.1477148 24.1453929 108.3750000
75.0000000 94.2376508 17.1172428 108.3750000
80.0000000 -2.7879039 9.7467943 108.3750000
85.0000000 15.2625900 9.9498744 108.3750000
90.0000000 109.5715266 16.4924225 108.3750000
95.0000000 205.7209342 22.5166605 108.3750000
