# Coil_pos O-Beam err ps_pos
0.0000000 631.2157529 32.2490310 109.5751950
5.0000000 890.8495299 38.5746030 109.5751950
10.0000000 945.4815486 40.5709256 109.5751950
15.0000000 911.9113131 39.8497177 109.5751950
20.0000000 784.0236816 36.3042697 109.5751950
25.0000000 421.9770393 27.4772633 109.5751950
30.0000000 179.5666650 18.3303028 109.5751950
35.0000000 18.6756384 9.7979590 109.5751950
40.0000000 58.5488958 13.6747943 109.5751950
45.0000000 277.3554605 23.7907545 109.5751950
50.0000000 647.4234115 33.7490741 109.5751950
55.0000000 788.7767471 37.9736751 109.5751950
60.0000000 1112.3452555 42.6497362 109.5751950
65.0000000 950.2522414 39.7492138 109.5751950
70.0000000 689.6543736 33.8230691 109.5751950
75.0000000 309.9264136 23.7276210 109.5751950
80.0000000 105.7316896 14.6628783 109.5751950
85.0000000 15.5276388 9.8994949 109.5751950
90.0000000 204.2194007 19.6977156 109.5751950
95.0000000 468.7536429 28.9827535 109.5751950
