*Begin rocking: 03/04/2024 15:40:12
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	2	12	143	2	2	155
         1	0.9325700	2	20	218	0	5	238
         2	0.9326000	2	20	193	0	6	213
         3	0.9326500	2	46	237	0	0	283
         4	0.9327000	2	55	259	0	2	314
         5	0.9327600	2	102	260	0	2	362
         6	0.9328100	2	138	277	0	1	415
         7	0.9328600	2	164	322	0	0	486
         8	0.9329000	2	184	287	1	2	471
         9	0.9329600	2	199	303	0	2	502
        10	0.9330100	2	194	267	0	2	461
        11	0.9330600	2	209	319	1	6	528
        12	0.9331000	2	158	286	0	3	444
        13	0.9331500	2	133	270	2	1	403
        14	0.9332100	2	120	295	1	2	415
        15	0.9332600	2	90	256	0	1	346
        16	0.9333100	2	59	244	0	2	303
        17	0.9333500	2	50	191	0	1	241
        18	0.9334000	2	20	174	0	1	194
        19	0.9334600	2	17	172	0	1	189
        20	0.9335000	2	10	119	0	2	129
        21	0.9335500	2	6	103	0	2	109
        22	0.9336000	2	7	117	0	3	124
        23	0.9336600	2	1	95	0	6	96
        24	0.9337000	2	3	76	0	1	79
        25	0.9337600	2	2	60	1	4	62
        26	0.9338200	2	3	60	0	2	63
        27	0.9338500	2	2	42	0	5	44
        28	0.9339000	2	2	55	0	4	57
        29	0.9339600	2	1	49	0	3	50
        30	0.9340000	2	4	45	0	2	49
        31	0.9340600	2	2	42	0	2	44
        32	0.9341100	2	1	31	0	3	32
        33	0.9341600	2	0	41	0	2	41
        34	0.9341900	2	0	23	0	0	23
        35	0.9342500	2	0	32	1	2	32
*stopped by user: 03/04/2024 15:42:27
