*Begin rocking: 05/04/2024 00:01:05
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	84	303	0	1	387
         1	0.9325400	3	103	273	0	6	376
         2	0.9326100	3	201	331	1	2	532
         3	0.9326400	3	248	369	0	1	617
         4	0.9327100	3	390	404	0	3	794
         5	0.9327500	3	489	518	0	2	1007
         6	0.9328100	3	460	610	0	2	1070
         7	0.9328500	3	497	653	1	6	1150
         8	0.9329100	3	482	725	1	1	1207
         9	0.9329600	3	389	725	0	2	1114
        10	0.9330000	3	417	687	1	2	1104
        11	0.9330500	3	272	669	1	3	941
        12	0.9331100	3	174	565	1	3	739
        13	0.9331500	3	102	489	0	4	591
        14	0.9332000	3	49	460	0	4	509
        15	0.9332600	3	27	332	1	2	359
        16	0.9333000	3	25	303	1	2	328
        17	0.9333500	3	10	228	0	3	238
        18	0.9334100	3	12	177	1	3	189
        19	0.9334500	3	6	172	2	4	178
        20	0.9335000	3	4	157	1	1	161
        21	0.9335500	3	14	115	1	4	129
        22	0.9336100	3	6	112	0	4	118
        23	0.9336500	3	6	95	0	3	101
        24	0.9337000	3	2	81	1	5	83
        25	0.9337600	3	4	82	0	6	86
        26	0.9338200	3	2	74	1	3	76
        27	0.9338600	3	3	71	0	3	74
        28	0.9339000	3	1	58	1	1	59
        29	0.9339500	3	1	54	0	1	55
        30	0.9340100	3	3	48	2	4	51
        31	0.9340500	3	2	47	0	3	49
        32	0.9341100	3	1	34	0	2	35
        33	0.9341600	3	0	54	0	2	54
        34	0.9342000	3	0	55	0	2	55
        35	0.9342600	3	0	29	0	3	29
        36	0.9343000	3	0	32	0	3	32
*stopped by user: 05/04/2024 00:03:59
