*Begin rocking: 05/04/2024 18:42:37
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	68	282	0	2	350
         1	0.9325500	3	138	340	1	3	478
         2	0.9325900	3	139	443	1	6	582
         3	0.9326500	3	175	548	0	2	723
         4	0.9327000	3	196	864	1	2	1060
         5	0.9327500	3	246	1045	0	1	1291
         6	0.9328000	3	256	1268	0	4	1524
         7	0.9328600	3	391	1332	1	2	1723
         8	0.9329000	3	272	1470	1	5	1742
         9	0.9329600	3	227	1374	2	1	1601
        10	0.9330000	3	193	1267	0	2	1460
        11	0.9330600	3	174	1006	0	2	1180
        12	0.9331100	3	159	815	0	0	974
        13	0.9331500	3	107	571	0	2	678
        14	0.9332100	3	91	474	1	1	565
        15	0.9332400	3	67	398	2	3	465
        16	0.9333000	3	55	283	0	1	338
        17	0.9333500	3	30	215	0	2	245
        18	0.9334100	3	25	180	1	1	205
        19	0.9334600	3	17	151	1	2	168
        20	0.9335000	3	13	163	0	3	176
        21	0.9335600	3	9	140	0	7	149
        22	0.9336000	3	10	99	0	3	109
        23	0.9336500	3	5	90	1	5	95
        24	0.9337000	3	1	99	0	3	100
        25	0.9337500	3	3	97	1	0	100
        26	0.9338000	3	2	82	0	2	84
*stopped by user: 05/04/2024 18:44:47
