*Begin rocking: 03/04/2024 18:20:17
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	3	1	0	1	4
         1	0.9325500	3	2	2	1	1	4
         2	0.9326000	3	4	2	0	1	6
         3	0.9326500	3	10	2	0	1	12
         4	0.9327000	3	10	7	0	2	17
         5	0.9327500	3	6	15	0	2	21
         6	0.9328100	3	19	20	0	1	39
         7	0.9328600	3	21	51	0	0	72
         8	0.9329100	3	16	51	0	2	67
         9	0.9329600	3	26	58	0	1	84
        10	0.9330100	3	22	60	0	3	82
        11	0.9330500	3	17	68	0	0	85
        12	0.9331200	3	19	53	0	4	72
        13	0.9331500	3	11	12	0	3	23
        14	0.9332100	3	13	15	0	1	28
        15	0.9332400	3	8	4	0	2	12
        16	0.9332900	3	7	3	0	2	10
        17	0.9333500	3	5	0	1	3	5
        18	0.9334100	3	2	2	0	2	4
        19	0.9334500	3	0	0	1	4	0
        20	0.9335200	3	0	2	0	1	2
        21	0.9335600	3	0	0	1	3	0
        22	0.9336000	3	1	1	1	4	2
        23	0.9336700	3	1	1	1	2	2
        24	0.9337000	3	0	0	0	1	0
        25	0.9337500	3	0	0	0	3	0
        26	0.9338100	3	0	0	3	0	0
        27	0.9338500	3	1	0	1	1	1
        28	0.9339100	3	0	1	0	4	1
        29	0.9339500	3	1	0	0	8	1
*stopped by user: 03/04/2024 18:22:43
