*Begin rocking: 07/04/2024 14:42:31
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	4	69	430	1	2	499
         1	0.9325500	4	78	451	1	3	529
         2	0.9326000	4	138	517	0	3	655
         3	0.9326500	4	199	606	2	6	805
         4	0.9327000	4	264	568	0	6	832
         5	0.9327500	4	306	599	0	3	905
         6	0.9328100	4	403	593	0	4	996
         7	0.9328500	4	410	572	2	3	982
         8	0.9329000	4	443	551	0	1	994
         9	0.9329500	4	455	559	0	6	1014
        10	0.9329900	4	354	580	1	2	934
        11	0.9330500	4	297	556	0	2	853
        12	0.9331000	4	257	544	1	0	801
        13	0.9331500	4	171	508	1	2	679
        14	0.9332000	4	112	469	0	2	581
        15	0.9332600	4	53	398	1	4	451
        16	0.9333100	4	51	341	0	2	392
        17	0.9333500	4	44	306	1	5	350
        18	0.9334000	4	21	267	1	3	288
        19	0.9334500	4	10	224	0	2	234
        20	0.9334900	4	11	200	2	1	211
        21	0.9335500	4	7	183	1	3	190
        22	0.9336100	4	4	135	0	6	139
        23	0.9336500	4	5	144	1	4	149
        24	0.9337100	4	1	109	0	3	110
        25	0.9337600	4	3	99	1	6	102
        26	0.9338000	4	2	101	0	2	103
        27	0.9338600	4	3	91	1	3	94
        28	0.9339000	4	2	89	0	5	91
        29	0.9339600	4	1	74	0	3	75
*stopped by user: 07/04/2024 14:45:21
