*Begin rocking: 06/04/2024 00:09:00
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	34	377	0	1	411
         1	0.9325500	3	29	441	0	3	470
         2	0.9326000	3	65	465	0	2	530
         3	0.9326500	3	103	599	1	2	702
         4	0.9327100	3	164	741	0	1	905
         5	0.9327500	3	251	793	1	2	1044
         6	0.9327900	3	301	807	1	5	1108
         7	0.9328500	3	388	770	0	3	1158
         8	0.9329000	3	442	707	0	1	1149
         9	0.9329600	3	430	605	1	8	1035
        10	0.9330000	3	432	559	0	7	991
        11	0.9330400	3	400	526	2	3	926
        12	0.9330900	3	308	453	0	7	761
        13	0.9331500	3	180	302	0	2	482
        14	0.9331900	3	146	306	1	6	452
        15	0.9332500	3	79	284	1	2	363
        16	0.9333000	3	61	257	0	2	318
        17	0.9333500	3	20	182	1	2	202
        18	0.9334100	3	27	164	1	0	191
        19	0.9334600	3	12	140	0	2	152
        20	0.9335100	3	8	122	1	7	130
        21	0.9335500	3	9	100	1	3	109
        22	0.9336000	3	6	123	0	2	129
        23	0.9336600	3	6	88	0	0	94
        24	0.9337000	3	3	81	0	2	84
*stopped by user: 06/04/2024 00:10:59
