*Begin rocking: 03/04/2024 19:17:27
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324700	3	0	0	0	1	0
         1	0.9325500	3	0	0	0	6	0
         2	0.9326000	3	0	3	1	2	3
         3	0.9326600	3	1	0	1	3	1
         4	0.9327000	3	0	0	1	6	0
         5	0.9327500	3	1	0	1	2	1
         6	0.9328100	3	0	0	0	3	0
         7	0.9328500	3	0	0	0	1	0
         8	0.9328900	3	0	0	0	3	0
         9	0.9329400	3	1	0	2	2	1
        10	0.9330000	3	0	0	0	3	0
        11	0.9330600	3	0	0	0	4	0
        12	0.9331000	3	0	0	1	2	0
        13	0.9331500	3	0	1	0	2	1
        14	0.9332000	3	0	0	1	1	0
        15	0.9332600	3	1	0	0	1	1
        16	0.9333000	3	1	0	1	1	1
        17	0.9333600	3	0	0	0	3	0
        18	0.9334000	3	0	0	0	4	0
        19	0.9334600	3	0	1	1	4	1
        20	0.9335100	3	0	1	0	2	1
        21	0.9335600	3	0	0	0	2	0
        22	0.9336100	3	0	0	0	1	0
        23	0.9336600	3	1	0	0	1	1
        24	0.9337100	3	1	0	1	0	1
        25	0.9337500	3	1	0	1	4	1
        26	0.9338000	3	0	0	4	2	0
        27	0.9338600	3	0	2	0	2	2
        28	0.9339100	3	0	0	0	0	0
*stopped by user: 03/04/2024 19:19:45
