*Begin rocking: 07/04/2024 17:49:06
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	4	176	394	3	4	570
         1	0.9325500	4	174	528	1	6	702
         2	0.9326000	4	262	600	1	7	862
         3	0.9326600	4	312	796	0	3	1108
         4	0.9327100	4	353	1128	0	3	1481
         5	0.9327500	4	406	1511	0	3	1917
         6	0.9328000	4	339	1728	0	1	2067
         7	0.9328500	4	331	1899	1	3	2230
         8	0.9329000	4	289	1985	0	8	2274
         9	0.9329600	4	216	1863	1	2	2079
        10	0.9330000	4	175	1681	3	2	1856
        11	0.9330500	4	160	1382	1	2	1542
        12	0.9331000	4	95	1040	1	4	1135
        13	0.9331500	4	89	807	1	4	896
        14	0.9332000	4	74	591	0	4	665
        15	0.9332500	4	46	451	1	4	497
        16	0.9333100	4	50	366	1	6	416
        17	0.9333600	4	44	307	1	6	351
        18	0.9334100	4	34	228	1	3	262
        19	0.9334500	4	15	233	0	5	248
        20	0.9335200	4	12	186	1	1	198
        21	0.9335500	4	13	184	3	2	197
        22	0.9336000	4	9	143	0	3	152
*stopped by user: 07/04/2024 17:51:18
