*Begin rocking: 02/04/2024 17:17:33
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	2	93	119	1	1	212
         1	0.9325500	2	130	216	1	2	346
         2	0.9326000	2	152	316	0	0	468
         3	0.9326500	2	208	436	0	0	644
         4	0.9327000	2	309	578	1	5	887
         5	0.9327600	2	329	777	0	1	1106
         6	0.9328000	2	411	927	0	1	1338
         7	0.9328500	2	456	1171	0	2	1627
         8	0.9329000	2	557	1369	0	1	1926
         9	0.9329600	2	546	1447	1	3	1993
        10	0.9330000	2	554	1358	0	3	1912
        11	0.9330500	2	529	1312	1	3	1841
        12	0.9331100	2	452	1225	1	3	1677
        13	0.9331500	2	381	828	0	1	1209
        14	0.9332000	2	260	586	2	3	846
        15	0.9332600	2	190	373	2	4	563
        16	0.9333100	2	144	226	2	2	370
*stopped by user: 02/04/2024 17:18:36
