*Begin rocking: 02/04/2024 15:58:45
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9315000	2	189	279	0	2	468
         1	0.9315500	2	183	258	0	1	441
         2	0.9316000	2	221	286	0	5	507
         3	0.9316600	2	183	271	0	1	454
         4	0.9317100	2	171	294	0	1	465
         5	0.9317700	2	141	279	0	3	420
         6	0.9318000	2	105	263	0	3	368
         7	0.9318500	2	73	256	1	1	329
         8	0.9319000	2	41	226	0	1	267
         9	0.9319600	2	45	235	2	2	280
        10	0.9320100	2	39	202	2	3	241
        11	0.9320500	2	24	166	2	5	190
        12	0.9321000	2	15	157	0	0	172
        13	0.9321500	2	7	142	0	3	149
        14	0.9322100	2	2	149	0	6	151
        15	0.9322500	2	6	108	0	3	114
        16	0.9323000	2	6	154	0	6	160
        17	0.9323600	2	18	149	2	2	167
        18	0.9323900	2	12	141	0	3	153
        19	0.9324500	2	11	147	0	5	158
        20	0.9325000	2	11	142	1	3	153
        21	0.9325500	2	13	186	0	3	199
        22	0.9326100	2	17	159	1	3	176
        23	0.9326600	2	27	218	1	3	245
        24	0.9327000	2	39	196	0	3	235
        25	0.9327600	2	86	256	0	6	342
        26	0.9328100	2	83	312	0	2	395
        27	0.9328600	2	109	272	1	2	381
        28	0.9329100	2	147	282	1	0	429
        29	0.9329600	2	171	277	1	3	448
        30	0.9330100	2	176	305	2	3	481
        31	0.9330500	2	224	299	0	3	523
        32	0.9331000	2	211	257	1	1	468
        33	0.9331500	2	158	250	0	1	408
        34	0.9332200	2	131	265	1	2	396
*stopped by user: 02/04/2024 16:00:59
