*Begin rocking: 06/04/2024 20:04:29
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324600	2	4	3	0	1	7
         1	0.9325500	2	11	10	0	0	21
         2	0.9326100	2	16	13	1	4	29
         3	0.9326500	2	36	27	1	3	63
         4	0.9327000	2	50	61	0	3	111
         5	0.9327400	2	58	102	1	2	160
         6	0.9328100	2	79	174	0	0	253
         7	0.9328500	2	85	228	1	2	313
         8	0.9329100	2	87	180	1	0	267
         9	0.9329600	2	79	229	0	3	308
        10	0.9330100	2	70	203	0	3	273
        11	0.9330700	2	49	106	1	1	155
        12	0.9330900	2	55	68	1	3	123
        13	0.9331600	2	30	25	0	2	55
        14	0.9332100	2	19	9	0	2	28
        15	0.9332500	2	8	4	0	0	12
        16	0.9333000	2	5	1	0	3	6
        17	0.9333600	2	7	2	0	2	9
        18	0.9334000	2	2	2	0	3	4
*stopped by user: 06/04/2024 20:05:40
