*Begin rocking: 02/04/2024 15:36:38
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9304900	2	2	3	0	0	5
         1	0.9305500	2	0	1	0	1	1
         2	0.9306000	2	0	2	0	1	2
         3	0.9306500	2	4	1	0	3	5
         4	0.9307000	2	0	0	0	3	0
         5	0.9307600	2	1	4	1	4	5
         6	0.9308000	2	2	2	0	0	4
         7	0.9308600	2	2	7	2	4	9
         8	0.9309100	2	1	8	0	3	9
         9	0.9309500	2	0	6	1	1	6
        10	0.9309800	2	1	11	0	2	12
        11	0.9310500	2	5	1	0	7	6
        12	0.9311100	2	12	9	0	4	21
        13	0.9311600	2	21	17	0	3	38
        14	0.9312000	2	20	15	1	0	35
        15	0.9312600	2	29	20	1	3	49
        16	0.9313000	2	50	49	1	1	99
        17	0.9313500	2	93	94	0	4	187
        18	0.9314100	2	103	190	0	6	293
        19	0.9314500	2	122	297	0	7	419
        20	0.9315000	2	133	417	0	2	550
        21	0.9315600	2	172	443	0	6	615
        22	0.9316300	2	158	391	0	1	549
        23	0.9316500	2	139	435	1	4	574
        24	0.9317100	2	127	304	0	3	431
        25	0.9317500	2	112	222	0	2	334
        26	0.9318100	2	85	101	0	2	186
        27	0.9318500	2	56	40	1	2	96
        28	0.9319000	2	31	22	0	2	53
        29	0.9319500	2	25	23	1	2	48
        30	0.9320000	2	21	35	0	3	56
        31	0.9320600	2	6	18	0	3	24
        32	0.9321100	2	7	9	1	2	16
        33	0.9321500	2	8	7	0	2	15
        34	0.9322200	2	1	11	0	3	12
        35	0.9322500	2	4	12	0	2	16
        36	0.9323200	2	5	16	0	4	21
        37	0.9323500	2	19	22	0	5	41
        38	0.9324100	2	8	15	1	2	23
        39	0.9324700	2	4	8	0	3	12
        40	0.9325100	2	6	9	0	3	15
        41	0.9325600	2	7	13	0	2	20
        42	0.9326100	2	8	5	0	5	13
        43	0.9326400	2	18	12	0	3	30
        44	0.9327000	2	33	14	0	1	47
        45	0.9327500	2	43	37	0	4	80
        46	0.9328000	2	83	93	0	2	176
        47	0.9328500	2	93	174	1	4	267
        48	0.9329100	2	126	287	1	2	413
        49	0.9329600	2	169	399	0	2	568
        50	0.9330000	2	147	356	0	1	503
        51	0.9330900	2	142	450	0	5	592
        52	0.9331100	2	157	377	0	1	534
        53	0.9331600	2	120	298	1	1	418
        54	0.9332000	2	109	192	1	2	301
        55	0.9332600	2	80	109	0	0	189
        56	0.9333000	2	51	60	0	1	111
        57	0.9333300	2	47	39	0	1	86
        58	0.9334000	2	17	9	0	2	26
        59	0.9334500	2	12	6	0	1	18
        60	0.9334900	2	12	2	0	1	14
        61	0.9335500	2	4	2	0	1	6
        62	0.9336200	2	2	1	0	4	3
        63	0.9336500	2	0	2	0	3	2
        64	0.9337100	2	3	1	2	2	4
        65	0.9337600	2	1	0	0	3	1
        66	0.9338000	2	1	0	0	2	1
        67	0.9338500	2	1	1	0	2	2
        68	0.9339100	2	2	0	0	2	2
        69	0.9339600	2	1	1	0	0	2
        70	0.9339600	2	0	1	0	1	1
        71	0.9341300	2	0	1	0	6	1
        72	0.9341100	2	0	1	0	4	1
        73	0.9341600	2	0	1	0	3	1
        74	0.9342000	2	0	0	0	8	0
        75	0.9342700	2	0	0	0	3	0
        76	0.9343000	2	1	1	1	4	2
        77	0.9343600	2	1	0	0	2	1
        78	0.9344000	2	0	0	0	3	0
        79	0.9344600	2	1	1	0	5	2
        80	0.9345100	2	0	2	0	1	2
        81	0.9345500	2	0	0	1	3	0
        82	0.9346000	2	0	1	0	3	1
        83	0.9346500	2	0	1	2	3	1
        84	0.9346900	2	0	0	1	1	0
        85	0.9347600	2	0	0	0	4	0
        86	0.9348000	2	0	0	0	5	0
        87	0.9348700	2	0	0	0	2	0
        88	0.9348900	2	0	0	1	3	0
        89	0.9349600	2	0	0	1	1	0
        90	0.9350100	2	0	0	0	2	0
        91	0.9350500	2	0	0	1	1	0
*stopped by user: 02/04/2024 15:42:27
