*Begin rocking: 03/04/2024 19:25:39
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	3	33	318	0	5	351
         1	0.9325600	3	45	316	0	4	361
         2	0.9326000	3	83	381	0	1	464
         3	0.9326500	3	185	404	0	4	589
         4	0.9327000	3	293	486	0	2	779
         5	0.9327400	3	456	545	1	4	1001
         6	0.9327900	3	635	630	0	1	1265
         7	0.9328500	3	688	792	0	2	1480
         8	0.9329000	3	833	739	0	4	1572
         9	0.9329500	3	896	695	1	0	1591
        10	0.9330000	3	880	719	3	2	1599
        11	0.9330600	3	740	595	1	4	1335
        12	0.9331000	3	636	545	0	3	1181
        13	0.9331500	3	472	390	0	4	862
        14	0.9332000	3	356	322	1	1	678
        15	0.9332500	3	209	324	0	2	533
        16	0.9333200	3	101	316	1	4	417
        17	0.9333600	3	62	302	0	1	364
        18	0.9334000	3	32	229	0	1	261
        19	0.9334500	3	23	194	0	1	217
        20	0.9335000	3	15	183	0	2	198
        21	0.9335400	3	6	158	1	1	164
*stopped by user: 03/04/2024 19:27:23
