*Begin rocking: 02/04/2024 17:36:43
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324700	2	1	1204	0	2	1205
         1	0.9325500	2	2	1376	1	1	1378
         2	0.9326000	2	3	1352	0	3	1355
         3	0.9326600	2	0	1527	0	3	1527
         4	0.9327000	2	1	1608	0	3	1609
         5	0.9327500	2	1	1796	3	6	1797
         6	0.9328000	2	2	1758	0	2	1760
         7	0.9328500	2	1	1796	0	1	1797
         8	0.9329000	2	1	1801	0	6	1802
         9	0.9329500	2	3	1728	1	2	1731
        10	0.9330000	2	3	1763	1	4	1766
        11	0.9330500	2	0	1667	0	3	1667
        12	0.9331000	2	1	1449	0	1	1450
        13	0.9331500	2	1	1395	0	2	1396
        14	0.9332000	2	0	1330	0	2	1330
        15	0.9332600	2	1	1131	0	1	1132
        16	0.9333100	2	0	1078	0	5	1078
        17	0.9333500	2	0	882	1	2	882
        18	0.9334000	2	0	797	0	5	797
        19	0.9334600	2	0	685	2	4	685
        20	0.9335100	2	0	639	1	5	639
        21	0.9335600	2	0	517	0	6	517
        22	0.9336100	2	0	460	0	1	460
        23	0.9336500	2	0	409	2	2	409
        24	0.9337000	2	1	386	1	1	387
        25	0.9337600	2	1	320	1	3	321
        26	0.9338000	2	0	310	0	2	310
        27	0.9338400	2	0	285	0	2	285
        28	0.9339000	2	0	250	0	2	250
        29	0.9339500	2	1	263	1	2	264
        30	0.9340100	2	1	197	0	1	198
        31	0.9340500	2	0	197	0	4	197
        32	0.9341000	2	1	168	0	0	169
        33	0.9341600	2	0	162	0	1	162
        34	0.9342100	2	0	172	1	3	172
        35	0.9342700	2	0	144	1	1	144
        36	0.9343100	2	0	123	1	2	123
        37	0.9343500	2	0	118	1	2	118
        38	0.9344000	2	1	140	0	3	141
        39	0.9344400	2	0	131	0	0	131
        40	0.9345100	2	0	120	0	2	120
        41	0.9345500	2	0	98	0	3	98
        42	0.9346000	2	0	99	0	2	99
        43	0.9346600	2	0	90	0	3	90
        44	0.9347100	2	0	107	0	3	107
        45	0.9347600	2	0	78	0	6	78
        46	0.9348000	2	0	78	0	3	78
*stopped by user: 02/04/2024 17:39:39
