*Begin rocking: 03/04/2024 21:07:48
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	3	61	285	2	1	346
         1	0.9325500	3	96	259	0	3	355
         2	0.9326000	3	171	315	0	6	486
         3	0.9326500	3	249	359	0	0	608
         4	0.9327100	3	345	450	0	3	795
         5	0.9327400	3	435	582	0	3	1017
         6	0.9328000	3	505	795	1	2	1300
         7	0.9328500	3	538	1036	1	3	1574
         8	0.9329100	3	481	1158	1	2	1639
         9	0.9329500	3	460	1148	0	3	1608
        10	0.9330100	3	413	1251	0	2	1664
        11	0.9330500	3	271	1189	1	1	1460
        12	0.9331000	3	183	958	1	3	1141
        13	0.9331500	3	124	720	0	3	844
        14	0.9332000	3	67	580	2	2	647
        15	0.9332500	3	42	448	1	2	490
        16	0.9333200	3	25	350	1	2	375
        17	0.9333600	3	38	281	0	3	319
        18	0.9334000	3	28	245	1	3	273
        19	0.9334600	3	16	203	0	2	219
        20	0.9335100	3	19	179	0	2	198
        21	0.9335600	3	7	154	0	3	161
        22	0.9336100	3	8	116	0	7	124
*stopped by user: 03/04/2024 21:09:37
