*Begin rocking: 07/04/2024 18:03:04
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	4	140	416	0	3	556
         1	0.9325500	4	176	530	2	6	706
         2	0.9326000	4	234	635	0	6	869
         3	0.9326600	4	292	866	1	6	1158
         4	0.9327000	4	336	1038	2	3	1374
         5	0.9327500	4	359	1503	1	0	1862
         6	0.9328100	4	309	1876	2	4	2185
         7	0.9328600	4	269	1956	0	6	2225
         8	0.9329000	4	236	2126	0	4	2362
         9	0.9329500	4	252	1927	1	3	2179
        10	0.9330000	4	133	1644	1	5	1777
        11	0.9330500	4	151	1355	0	4	1506
        12	0.9331100	4	136	1094	2	4	1230
        13	0.9331600	4	99	721	1	5	820
        14	0.9331900	4	73	615	1	7	688
        15	0.9332500	4	49	468	2	5	517
        16	0.9333100	4	52	370	2	5	422
        17	0.9333600	4	43	274	1	4	317
        18	0.9334000	4	31	247	0	5	278
        19	0.9334400	4	20	209	1	2	229
        20	0.9334900	4	19	186	0	5	205
        21	0.9335500	4	9	170	0	3	179
        22	0.9336100	4	9	158	1	4	167
        23	0.9336600	4	4	132	0	3	136
        24	0.9337000	4	3	126	0	6	129
        25	0.9337600	4	6	110	2	2	116
*stopped by user: 07/04/2024 18:05:33
