*Begin rocking: 05/04/2024 19:00:24
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	73	298	0	5	371
         1	0.9325500	3	62	360	1	5	422
         2	0.9326000	3	109	476	0	2	585
         3	0.9326500	3	101	566	0	5	667
         4	0.9327000	3	132	811	1	2	943
         5	0.9327400	3	187	1100	1	4	1287
         6	0.9328100	3	176	1337	0	2	1513
         7	0.9328500	3	145	1552	1	3	1697
         8	0.9329000	3	111	1632	0	0	1743
         9	0.9329600	3	135	1492	1	2	1627
        10	0.9330100	3	114	1318	1	3	1432
        11	0.9330500	3	137	1085	0	2	1222
        12	0.9331000	3	125	809	1	2	934
        13	0.9331600	3	122	598	0	2	720
        14	0.9332100	3	91	429	1	3	520
        15	0.9332500	3	74	363	0	3	437
        16	0.9333100	3	63	255	0	2	318
        17	0.9333600	3	46	203	0	1	249
        18	0.9334200	3	20	194	0	1	214
        19	0.9334400	3	17	182	0	8	199
        20	0.9335100	3	11	133	0	4	144
        21	0.9335500	3	6	128	0	4	134
        22	0.9336000	3	8	117	2	2	125
        23	0.9336600	3	8	127	1	3	135
        24	0.9337000	3	7	94	1	8	101
        25	0.9337500	3	5	78	0	0	83
        26	0.9338000	3	3	63	0	4	66
        27	0.9338600	3	3	66	0	2	69
        28	0.9339100	3	0	73	1	5	73
        29	0.9339500	3	4	53	1	0	57
        30	0.9340100	3	1	68	1	4	69
        31	0.9340500	3	2	42	2	3	44
        32	0.9341100	3	2	44	0	2	46
        33	0.9341700	3	1	37	0	2	38
        34	0.9342200	3	1	62	0	4	63
        35	0.9342600	3	0	31	0	3	31
        36	0.9343100	3	0	33	0	4	33
        37	0.9343600	3	0	34	0	4	34
        38	0.9344100	3	1	33	0	0	34
        39	0.9344700	3	1	20	0	6	21
*stopped by user: 05/04/2024 19:03:31
