*Begin rocking: 05/04/2024 23:55:35
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	3	38	364	0	2	402
         1	0.9325500	3	67	390	1	2	457
         2	0.9325900	3	133	434	2	4	567
         3	0.9326500	3	196	501	0	5	697
         4	0.9327100	3	319	595	0	4	914
         5	0.9327500	3	403	657	0	2	1060
         6	0.9328000	3	499	636	2	3	1135
         7	0.9328600	3	591	617	1	2	1208
         8	0.9329000	3	595	637	2	1	1232
         9	0.9329500	3	504	565	0	3	1069
        10	0.9330200	3	425	490	1	5	915
        11	0.9330500	3	423	481	2	2	904
        12	0.9331100	3	313	396	0	1	709
        13	0.9331500	3	221	337	0	0	558
        14	0.9332100	3	117	349	1	5	466
        15	0.9332500	3	78	287	0	3	365
        16	0.9333100	3	39	245	1	1	284
        17	0.9333600	3	31	226	0	3	257
*stopped by user: 05/04/2024 23:57:00
