*Begin rocking: 05/04/2024 23:57:06
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	3	44	398	2	2	442
         1	0.9325400	3	80	405	0	2	485
         2	0.9326000	3	113	440	0	5	553
         3	0.9326600	3	247	471	0	4	718
         4	0.9327000	3	279	555	0	3	834
         5	0.9327600	3	401	622	3	2	1023
         6	0.9328000	3	456	653	0	2	1109
         7	0.9328400	3	539	626	0	1	1165
         8	0.9329100	3	601	617	0	10	1218
         9	0.9329500	3	533	566	0	3	1099
        10	0.9330100	3	459	502	0	2	961
        11	0.9330600	3	347	450	1	2	797
        12	0.9330900	3	265	389	0	2	654
        13	0.9331500	3	214	334	0	5	548
        14	0.9332200	3	110	307	0	4	417
        15	0.9332500	3	61	312	0	5	373
        16	0.9333100	3	38	266	0	4	304
        17	0.9333600	3	31	239	0	4	270
        18	0.9334000	3	16	184	1	7	200
*stopped by user: 05/04/2024 23:58:35
