*Begin rocking: 07/04/2024 17:30:38
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	4	145	398	0	2	543
         1	0.9325500	4	238	479	0	2	717
         2	0.9326100	4	376	519	1	1	895
         3	0.9326600	4	474	745	0	6	1219
         4	0.9327000	4	564	927	0	2	1491
         5	0.9327500	4	656	1274	1	3	1930
         6	0.9328100	4	698	1511	0	7	2209
         7	0.9328500	4	650	1626	1	3	2276
         8	0.9329000	4	595	1696	1	3	2291
         9	0.9329500	4	511	1658	1	3	2169
        10	0.9330100	4	330	1383	1	2	1713
        11	0.9330600	4	240	1163	1	4	1403
        12	0.9331000	4	157	1012	0	6	1169
        13	0.9331600	4	86	693	0	5	779
        14	0.9332100	4	58	602	1	5	660
        15	0.9332500	4	60	441	0	4	501
        16	0.9333000	4	38	379	0	6	417
        17	0.9333600	4	33	320	2	3	353
        18	0.9334100	4	20	235	1	3	255
        19	0.9334600	4	13	195	1	5	208
        20	0.9335200	4	16	206	1	7	222
        21	0.9335400	4	10	174	0	2	184
        22	0.9336100	4	6	148	2	2	154
        23	0.9336600	4	5	124	0	4	129
*stopped by user: 07/04/2024 17:32:54
