*Begin rocking: 06/04/2024 20:33:16
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	4	22	204	0	5	226
         1	0.9325400	4	32	201	0	5	233
         2	0.9326100	4	56	237	0	7	293
         3	0.9326500	4	72	232	1	6	304
         4	0.9327000	4	104	267	0	5	371
         5	0.9327500	4	140	275	1	4	415
         6	0.9328200	4	183	276	2	2	459
         7	0.9328500	4	205	280	1	3	485
         8	0.9329000	4	182	279	0	3	461
         9	0.9329600	4	203	262	0	4	465
        10	0.9330000	4	169	250	0	9	419
        11	0.9330500	4	160	269	0	0	429
        12	0.9331000	4	116	278	0	7	394
        13	0.9331600	4	95	243	0	5	338
        14	0.9332100	4	68	226	1	4	294
        15	0.9332400	4	50	173	1	3	223
        16	0.9333000	4	26	190	3	3	216
        17	0.9333500	4	18	142	2	6	160
        18	0.9334100	4	12	135	1	4	147
        19	0.9334600	4	4	131	0	3	135
        20	0.9335000	4	6	87	0	2	93
        21	0.9335500	4	2	88	0	5	90
        22	0.9336000	4	1	67	0	2	68
        23	0.9336500	4	2	74	0	4	76
        24	0.9337000	4	3	45	2	3	48
        25	0.9337600	4	1	53	1	4	54
        26	0.9338000	4	0	52	1	6	52
        27	0.9338500	4	0	39	0	7	39
        28	0.9339200	4	3	51	0	4	54
*stopped by user: 06/04/2024 20:36:02
