*Begin rocking: 06/04/2024 20:13:04
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324600	2	10	2	0	1	12
         1	0.9325500	2	17	12	0	3	29
         2	0.9326000	2	32	24	2	2	56
         3	0.9326500	2	68	55	0	1	123
         4	0.9327000	2	90	113	2	0	203
         5	0.9327500	2	137	260	1	2	397
         6	0.9328100	2	146	386	0	2	532
         7	0.9328500	2	161	413	0	2	574
         8	0.9329100	2	182	442	0	1	624
         9	0.9329600	2	165	444	1	1	609
        10	0.9330100	2	137	359	0	0	496
        11	0.9330600	2	117	287	0	3	404
        12	0.9331100	2	89	149	0	0	238
        13	0.9331600	2	52	80	1	1	132
        14	0.9332000	2	33	39	0	0	72
        15	0.9332700	2	16	10	0	2	26
        16	0.9333100	2	14	5	1	1	19
        17	0.9333500	2	9	2	1	4	11
        18	0.9334100	2	8	4	0	1	12
        19	0.9334500	2	5	2	0	5	7
        20	0.9335100	2	5	3	0	1	8
        21	0.9335500	2	4	0	0	0	4
        22	0.9336000	2	3	0	0	4	3
        23	0.9336600	2	2	1	0	2	3
*stopped by user: 06/04/2024 20:14:36
