*Begin rocking: 03/04/2024 17:15:09
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325300	3	3	70	0	4	73
         1	0.9325500	3	8	63	0	2	71
         2	0.9326000	3	11	87	0	2	98
         3	0.9326500	3	21	93	0	2	114
         4	0.9327100	3	33	129	1	4	162
         5	0.9327500	3	55	94	0	4	149
         6	0.9328000	3	68	138	0	4	206
         7	0.9328600	3	85	122	1	3	207
         8	0.9329000	3	94	102	1	2	196
         9	0.9329500	3	96	97	0	5	193
        10	0.9329900	3	89	103	0	0	192
        11	0.9330600	3	83	128	0	3	211
        12	0.9331000	3	80	119	1	1	199
        13	0.9331500	3	61	114	0	1	175
        14	0.9332000	3	46	109	1	6	155
        15	0.9332600	3	44	108	1	4	152
        16	0.9332900	3	21	87	1	5	108
        17	0.9333600	3	13	75	0	3	88
        18	0.9334000	3	9	63	0	0	72
        19	0.9334500	3	6	52	1	0	58
        20	0.9335000	3	2	51	0	2	53
        21	0.9335500	3	1	43	1	2	44
        22	0.9336100	3	0	31	0	3	31
        23	0.9336700	3	2	34	0	2	36
        24	0.9337000	3	2	22	0	4	24
        25	0.9337500	3	2	18	0	7	20
        26	0.9338100	3	0	17	0	2	17
        27	0.9338600	3	2	12	1	2	14
        28	0.9339100	3	0	19	0	4	19
        29	0.9339600	3	0	16	0	3	16
        30	0.9340100	3	0	15	0	4	15
        31	0.9340500	3	1	9	1	1	10
        32	0.9341000	3	1	12	0	1	13
        33	0.9341500	3	0	7	1	0	7
        34	0.9342000	3	0	10	0	3	10
        35	0.9342600	3	0	9	0	5	9
        36	0.9343100	3	1	13	0	1	14
        37	0.9343600	3	0	9	0	1	9
        38	0.9344000	3	0	10	1	3	10
        39	0.9344600	3	0	5	1	3	5
        40	0.9345000	3	0	6	0	1	6
        41	0.9345600	3	1	6	1	0	7
        42	0.9346100	3	0	11	0	2	11
        43	0.9346500	3	0	6	1	4	6
        44	0.9347100	3	0	10	0	3	10
        45	0.9347500	3	0	6	0	1	6
        46	0.9348000	3	0	6	0	1	6
        47	0.9348600	3	0	3	1	2	3
        48	0.9349000	3	0	3	0	2	3
        49	0.9349500	3	1	4	0	2	5
*stopped by user: 03/04/2024 17:19:08
