*Begin rocking: 03/04/2024 14:06:43
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324600	2	5	161	0	13	166
         1	0.9325500	2	9	149	0	17	158
         2	0.9326100	2	17	183	0	10	200
         3	0.9326600	2	12	207	0	30	219
         4	0.9327100	2	23	216	0	42	239
         5	0.9327500	2	33	237	0	49	270
         6	0.9328100	2	42	262	2	63	304
         7	0.9328500	2	60	227	0	98	287
         8	0.9329000	2	60	254	1	107	314
         9	0.9329500	2	70	259	0	118	329
        10	0.9330100	2	79	245	1	136	324
        11	0.9330600	2	62	261	0	121	323
        12	0.9330900	2	61	258	1	98	319
        13	0.9331600	2	38	275	0	84	313
        14	0.9332100	2	38	250	0	71	288
        15	0.9332600	2	20	243	0	58	263
        16	0.9333000	2	15	209	1	29	224
        17	0.9333600	2	7	175	0	23	182
        18	0.9334000	2	8	169	0	15	177
        19	0.9334600	2	2	138	0	11	140
        20	0.9335200	2	2	117	1	10	119
        21	0.9335400	2	3	95	0	7	98
        22	0.9336000	2	2	82	1	4	84
        23	0.9336600	2	1	75	0	6	76
        24	0.9337100	2	0	60	0	2	60
        25	0.9337500	2	0	57	0	5	57
        26	0.9338100	2	0	62	0	3	62
        27	0.9338700	2	1	55	0	6	56
        28	0.9339100	2	1	39	0	9	40
        29	0.9339600	2	0	35	0	4	35
        30	0.9340100	2	1	35	0	3	36
        31	0.9340500	2	0	30	1	4	30
        32	0.9341000	2	0	32	1	1	32
        33	0.9341600	2	1	32	0	5	33
        34	0.9342000	2	1	33	0	2	34
        35	0.9342500	2	0	25	0	0	25
        36	0.9343100	2	0	19	1	1	19
        37	0.9343500	2	0	26	0	1	26
        38	0.9344000	2	0	20	0	3	20
        39	0.9344600	2	0	18	0	1	18
        40	0.9345100	2	0	23	0	2	23
        41	0.9345600	2	1	20	1	0	21
        42	0.9346100	2	0	13	0	2	13
        43	0.9346600	2	1	16	0	6	17
        44	0.9347100	2	0	13	1	5	13
        45	0.9347700	2	0	12	0	2	12
        46	0.9348100	2	1	10	1	3	11
        47	0.9348600	2	0	14	0	5	14
        48	0.9349000	2	1	14	0	3	15
        49	0.9349500	2	0	13	2	4	13
        50	0.9350000	2	1	17	1	4	18
        51	0.9350600	2	0	13	0	5	13
        52	0.9351000	2	0	6	0	2	6
        53	0.9351700	2	0	8	0	1	8
        54	0.9352100	2	0	8	0	5	8
        55	0.9352500	2	0	5	2	5	5
        56	0.9353000	2	0	10	0	2	10
        57	0.9353500	2	0	5	0	0	5
        58	0.9354100	2	0	5	0	5	5
        59	0.9354600	2	0	11	1	3	11
        60	0.9355100	2	1	9	0	2	10
        61	0.9355600	2	0	8	1	2	8
        62	0.9356100	2	0	10	0	2	10
        63	0.9356400	2	0	7	0	3	7
        64	0.9357100	2	0	6	0	2	6
        65	0.9357600	2	0	5	1	1	5
        66	0.9358100	2	0	10	0	2	10
        67	0.9358600	2	0	4	0	3	4
        68	0.9359300	2	0	13	0	3	13
        69	0.9359500	2	0	7	0	2	7
        70	0.9360200	2	0	5	1	1	5
        71	0.9360500	2	0	4	0	2	4
        72	0.9361100	2	0	7	2	3	7
        73	0.9361400	2	0	7	0	2	7
        74	0.9361900	2	0	8	1	3	8
        75	0.9362600	2	0	1	0	0	1
        76	0.9363200	2	0	7	2	3	7
        77	0.9363700	2	0	4	1	0	4
        78	0.9364100	2	1	0	0	5	1
        79	0.9364500	2	0	5	0	2	5
        80	0.9365000	2	0	4	0	6	4
        81	0.9365500	2	0	3	0	3	3
        82	0.9366000	2	0	5	0	4	5
        83	0.9366500	2	0	3	0	3	3
*stopped by user: 03/04/2024 14:11:59
