*Begin rocking: 07/04/2024 15:13:04
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	4	22	10	0	1	32
         1	0.9325500	4	28	14	1	3	42
         2	0.9326000	4	45	31	0	4	76
         3	0.9326500	4	78	69	1	5	147
         4	0.9327000	4	103	139	2	3	242
         5	0.9327500	4	152	349	2	5	501
         6	0.9328000	4	161	371	0	6	532
         7	0.9328600	4	180	471	2	5	651
         8	0.9329000	4	189	503	0	6	692
         9	0.9329500	4	161	460	0	6	621
        10	0.9330000	4	152	399	1	1	551
        11	0.9330500	4	131	271	0	3	402
        12	0.9331100	4	80	160	2	2	240
        13	0.9331500	4	72	73	0	7	145
        14	0.9332100	4	41	33	0	2	74
        15	0.9332600	4	22	14	0	6	36
        16	0.9333100	4	19	6	0	2	25
        17	0.9333500	4	6	2	0	6	8
        18	0.9334000	4	9	5	0	2	14
*stopped by user: 07/04/2024 15:14:52
