*Begin rocking: 02/04/2024 16:54:11
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324500	2	12	2	1	2	14
         1	0.9325500	2	7	0	0	2	7
         2	0.9326000	2	10	5	1	1	15
         3	0.9326500	2	11	3	1	1	14
         4	0.9327000	2	31	17	1	2	48
         5	0.9327500	2	58	44	0	3	102
         6	0.9328100	2	85	70	0	2	155
         7	0.9328500	2	86	178	0	2	264
         8	0.9329000	2	129	281	1	4	410
         9	0.9329500	2	141	366	0	3	507
        10	0.9330000	2	193	454	0	4	647
        11	0.9330600	2	167	454	0	0	621
        12	0.9331100	2	150	400	2	3	550
        13	0.9331500	2	141	338	1	1	479
        14	0.9332100	2	101	210	0	3	311
        15	0.9332600	2	85	113	0	2	198
        16	0.9333100	2	49	48	1	1	97
        17	0.9333500	2	35	25	0	0	60
        18	0.9334000	2	24	4	0	3	28
*stopped by user: 02/04/2024 16:55:21
