*Begin rocking: 05/04/2024 14:18:49
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324900	3	34	277	1	0	311
         1	0.9325400	3	44	323	0	2	367
         2	0.9326000	3	40	462	0	2	502
         3	0.9326400	3	48	581	2	1	629
         4	0.9327000	3	74	793	1	4	867
         5	0.9327500	3	99	1044	1	3	1143
         6	0.9328000	3	175	1197	1	2	1372
         7	0.9328600	3	199	1437	0	2	1636
         8	0.9329000	3	200	1485	1	1	1685
         9	0.9329500	3	250	1358	1	3	1608
        10	0.9330100	3	291	1395	0	2	1686
        11	0.9330500	3	261	1093	0	8	1354
        12	0.9331000	3	244	837	1	2	1081
        13	0.9331500	3	225	582	0	3	807
        14	0.9332000	3	176	429	0	4	605
        15	0.9332500	3	144	357	2	2	501
        16	0.9333100	3	97	277	1	1	374
        17	0.9333400	3	69	246	2	4	315
        18	0.9334000	3	43	220	1	2	263
*stopped by user: 05/04/2024 14:20:20
