*Begin rocking: 07/04/2024 18:25:33
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	4	165	364	1	0	529
         1	0.9325500	4	242	448	1	4	690
         2	0.9326000	4	318	538	0	6	856
         3	0.9326400	4	469	650	2	4	1119
         4	0.9327000	4	507	984	1	5	1491
         5	0.9327500	4	541	1363	1	13	1904
         6	0.9328100	4	592	1543	1	3	2135
         7	0.9328600	4	548	1808	0	6	2356
         8	0.9329000	4	446	1733	0	2	2179
         9	0.9329700	4	341	1857	2	4	2198
        10	0.9330100	4	255	1594	1	2	1849
        11	0.9330600	4	241	1220	2	0	1461
        12	0.9330900	4	211	1003	0	2	1214
        13	0.9331600	4	72	746	0	2	818
        14	0.9332000	4	75	581	2	3	656
        15	0.9332500	4	54	466	0	2	520
        16	0.9333100	4	35	363	0	4	398
        17	0.9333500	4	33	269	1	2	302
        18	0.9334000	4	22	236	2	1	258
        19	0.9334600	4	23	242	0	4	265
        20	0.9335000	4	19	202	0	2	221
        21	0.9335500	4	7	160	0	8	167
        22	0.9336100	4	9	142	0	3	151
*stopped by user: 07/04/2024 18:27:44
