*Begin rocking: 06/04/2024 20:22:52
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9324700	2	23	190	1	0	213
         1	0.9325600	2	27	238	0	0	265
         2	0.9326100	2	68	266	0	3	334
         3	0.9326500	2	84	297	0	2	381
         4	0.9327000	2	97	278	0	4	375
         5	0.9327500	2	140	281	0	1	421
         6	0.9328000	2	183	292	0	5	475
         7	0.9328500	2	191	297	0	2	488
         8	0.9329000	2	213	304	0	3	517
         9	0.9329500	2	210	306	0	3	516
        10	0.9330000	2	205	309	0	1	514
        11	0.9330600	2	155	290	0	4	445
        12	0.9330900	2	137	279	0	2	416
        13	0.9331600	2	85	262	1	6	347
        14	0.9332000	2	57	241	1	0	298
        15	0.9332600	2	40	223	1	3	263
        16	0.9333100	2	38	170	0	1	208
        17	0.9333600	2	21	165	0	2	186
        18	0.9334000	2	10	138	0	0	148
        19	0.9334700	2	8	116	0	3	124
        20	0.9335000	2	6	99	0	0	105
        21	0.9335500	2	5	80	0	4	85
        22	0.9336100	2	4	69	0	2	73
        23	0.9336600	2	1	62	0	3	63
        24	0.9337000	2	3	62	0	1	65
*stopped by user: 06/04/2024 20:24:26
