*Begin rocking: 03/04/2024 18:23:24
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	10	3	5	2	5	8
         1	0.9325500	10	6	4	2	12	10
         2	0.9326000	10	14	6	3	11	20
         3	0.9326400	10	23	9	2	2	32
         4	0.9327100	10	30	25	1	8	55
         5	0.9327600	10	51	64	0	4	115
         6	0.9327900	10	63	102	2	13	165
         7	0.9328500	10	73	193	1	5	266
         8	0.9329000	10	90	195	1	9	285
         9	0.9329600	10	76	225	2	12	301
        10	0.9330100	10	87	219	2	8	306
        11	0.9330500	10	86	198	2	7	284
        12	0.9331100	10	62	122	3	6	184
        13	0.9331600	10	42	82	1	8	124
        14	0.9332100	10	41	40	1	9	81
        15	0.9332600	10	25	18	0	13	43
        16	0.9333100	10	14	12	1	10	26
        17	0.9333500	10	8	4	0	8	12
        18	0.9334100	10	5	1	1	4	6
        19	0.9334500	10	4	2	0	9	6
        20	0.9335000	10	2	3	1	12	5
*stopped by user: 03/04/2024 18:27:22
