*Begin rocking: 02/04/2024 16:01:54
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9305300	2	0	50	1	3	50
         1	0.9305500	2	1	32	0	1	33
         2	0.9306000	2	1	27	1	2	28
         3	0.9306400	2	2	53	0	3	55
         4	0.9307000	2	1	57	0	2	58
         5	0.9307500	2	1	45	0	2	46
         6	0.9308000	2	3	52	0	1	55
         7	0.9308500	2	4	62	2	0	66
         8	0.9309100	2	4	86	0	1	90
         9	0.9309600	2	4	108	0	1	112
        10	0.9310000	2	4	110	0	2	114
        11	0.9310400	2	4	125	0	1	129
        12	0.9311100	2	5	129	0	2	134
        13	0.9311600	2	17	145	1	4	162
        14	0.9312100	2	26	179	2	0	205
        15	0.9312500	2	36	189	0	5	225
        16	0.9313000	2	75	248	0	1	323
        17	0.9313500	2	99	253	1	4	352
        18	0.9313900	2	129	231	0	1	360
        19	0.9314400	2	141	287	1	2	428
        20	0.9314900	2	189	275	0	5	464
        21	0.9315500	2	201	238	1	2	439
        22	0.9316100	2	174	280	1	3	454
        23	0.9316500	2	175	277	0	3	452
        24	0.9317100	2	155	260	2	4	415
        25	0.9317700	2	131	289	0	2	420
        26	0.9318000	2	98	252	0	0	350
        27	0.9318500	2	68	250	0	3	318
        28	0.9318800	2	64	240	0	1	304
        29	0.9319500	2	39	215	1	2	254
        30	0.9319900	2	32	207	1	5	239
        31	0.9320600	2	21	162	0	2	183
        32	0.9321100	2	12	186	0	2	198
        33	0.9321600	2	7	143	1	6	150
        34	0.9322000	2	7	128	0	2	135
        35	0.9322500	2	7	140	0	2	147
        36	0.9323100	2	13	142	1	2	155
        37	0.9323700	2	20	132	1	3	152
        38	0.9323800	2	20	160	0	3	180
        39	0.9324700	2	15	163	0	1	178
        40	0.9325000	2	8	157	0	1	165
        41	0.9325400	2	15	146	0	3	161
        42	0.9326100	2	14	173	0	3	187
        43	0.9326600	2	33	199	0	0	232
        44	0.9327100	2	57	218	0	6	275
        45	0.9327600	2	64	243	0	0	307
        46	0.9328100	2	96	279	0	0	375
        47	0.9328600	2	120	274	0	4	394
        48	0.9328900	2	164	251	0	5	415
        49	0.9329400	2	192	266	2	3	458
        50	0.9330100	2	184	287	1	2	471
        51	0.9330700	2	187	252	0	0	439
        52	0.9331100	2	198	261	0	2	459
        53	0.9331500	2	162	263	1	5	425
        54	0.9332100	2	110	270	1	0	380
        55	0.9332600	2	118	276	1	1	394
        56	0.9333100	2	78	225	2	4	303
        57	0.9333500	2	47	233	0	0	280
        58	0.9334100	2	32	207	0	4	239
        59	0.9334500	2	23	174	0	5	197
        60	0.9335100	2	16	154	0	2	170
        61	0.9335500	2	8	116	0	5	124
        62	0.9336100	2	8	102	1	2	110
        63	0.9336500	2	3	80	0	2	83
        64	0.9337100	2	4	70	1	2	74
        65	0.9337600	2	1	59	1	2	60
        66	0.9338100	2	2	71	0	1	73
        67	0.9338700	2	1	50	0	2	51
        68	0.9339000	2	2	49	0	5	51
        69	0.9339500	2	2	51	0	2	53
        70	0.9340000	2	2	43	0	3	45
        71	0.9340500	2	0	39	0	5	39
        72	0.9341200	2	0	38	0	5	38
        73	0.9341500	2	0	39	1	5	39
        74	0.9342200	2	1	26	2	4	27
        75	0.9342500	2	0	27	1	5	27
        76	0.9343100	2	0	21	0	7	21
        77	0.9343700	2	2	26	0	3	28
        78	0.9344000	2	0	23	1	3	23
        79	0.9344500	2	1	19	0	2	20
        80	0.9345100	2	0	34	0	2	34
        81	0.9345600	2	0	21	0	3	21
        82	0.9346100	2	0	17	1	2	17
        83	0.9346600	2	1	17	0	0	18
        84	0.9347000	2	1	16	0	4	17
        85	0.9347700	2	0	18	0	0	18
        86	0.9348000	2	0	16	0	2	16
        87	0.9348600	2	0	16	0	4	16
        88	0.9349000	2	0	16	1	3	16
        89	0.9349500	2	0	16	0	0	16
        90	0.9350100	2	0	12	2	0	12
        91	0.9350500	2	0	13	0	3	13
        92	0.9351000	2	0	15	0	3	15
        93	0.9351500	2	0	13	0	3	13
        94	0.9352000	2	1	8	0	2	9
        95	0.9352600	2	0	10	0	0	10
        96	0.9353000	2	0	9	1	0	9
        97	0.9353600	2	1	7	0	2	8
        98	0.9354100	2	0	14	0	1	14
*end: 02/04/2024 16:08:10
