*Begin rocking: 02/04/2024 16:35:42
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	2	0	0	0	2	0
         1	0.9325500	2	0	0	0	3	0
         2	0.9326000	2	0	0	0	3	0
         3	0.9326700	2	0	0	2	4	0
         4	0.9327100	2	0	0	0	0	0
         5	0.9327400	2	1	1	1	2	2
         6	0.9328000	2	0	0	1	3	0
         7	0.9328500	2	0	0	0	1	0
         8	0.9329100	2	0	0	0	6	0
         9	0.9329500	2	0	0	1	6	0
        10	0.9330100	2	0	0	0	3	0
        11	0.9330600	2	0	0	1	6	0
        12	0.9331100	2	1	0	0	2	1
        13	0.9331600	2	0	0	1	1	0
        14	0.9332100	2	0	0	2	0	0
        15	0.9332400	2	0	0	1	1	0
        16	0.9333000	2	7	26	0	3	33
*stopped by user: 02/04/2024 16:36:46
