*Begin rocking: 07/04/2024 15:01:15
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325100	4	26	208	2	6	234
         1	0.9325500	4	40	213	0	1	253
         2	0.9326100	4	59	227	1	2	286
         3	0.9326400	4	88	252	1	3	340
         4	0.9327000	4	120	291	1	3	411
         5	0.9327500	4	154	273	1	2	427
         6	0.9328100	4	184	253	1	3	437
         7	0.9328600	4	199	291	2	5	490
         8	0.9329000	4	190	261	0	0	451
         9	0.9329500	4	179	281	0	4	460
        10	0.9330000	4	152	243	0	4	395
        11	0.9330400	4	133	243	2	2	376
        12	0.9331000	4	118	254	1	3	372
        13	0.9331500	4	73	255	1	5	328
        14	0.9332100	4	54	233	2	3	287
        15	0.9332500	4	25	207	0	2	232
        16	0.9333100	4	18	162	1	8	180
        17	0.9333600	4	15	133	1	4	148
        18	0.9334200	4	8	120	0	4	128
        19	0.9334500	4	5	97	1	5	102
        20	0.9335100	4	5	101	1	6	106
        21	0.9335600	4	1	76	1	2	77
        22	0.9336100	4	2	65	1	5	67
        23	0.9336700	4	0	63	2	6	63
        24	0.9337100	4	2	65	1	3	67
        25	0.9337500	4	0	53	0	3	53
        26	0.9338000	4	1	62	0	2	63
*stopped by user: 07/04/2024 15:03:51
