*Begin rocking: 07/04/2024 14:36:15
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	4	16	150	0	8	166
         1	0.9325500	4	21	164	0	4	185
         2	0.9326000	4	33	210	0	4	243
         3	0.9326600	4	53	228	0	2	281
         4	0.9327000	4	82	216	1	4	298
         5	0.9327400	4	115	214	0	3	329
         6	0.9328000	4	134	189	0	4	323
         7	0.9328600	4	135	210	0	4	345
         8	0.9329000	4	150	197	1	4	347
         9	0.9329500	4	160	182	1	1	342
        10	0.9330100	4	166	198	2	2	364
        11	0.9330700	4	98	201	0	4	299
        12	0.9331000	4	93	199	1	0	292
        13	0.9331600	4	74	204	2	5	278
        14	0.9332000	4	43	162	1	5	205
        15	0.9332500	4	36	161	1	5	197
        16	0.9333100	4	22	144	2	4	166
        17	0.9333600	4	11	107	0	2	118
        18	0.9334000	4	10	107	1	7	117
        19	0.9334500	4	5	78	2	4	83
        20	0.9335100	4	4	78	0	3	82
        21	0.9335500	4	3	61	2	0	64
        22	0.9336100	4	7	54	0	4	61
        23	0.9336500	4	3	46	1	6	49
        24	0.9337100	4	2	52	0	3	54
        25	0.9337500	4	1	66	1	0	67
        26	0.9338000	4	0	43	1	8	43
        27	0.9338600	4	1	32	1	1	33
        28	0.9339100	4	1	33	0	5	34
*stopped by user: 07/04/2024 14:39:02
