*Begin rocking: 06/04/2024 20:32:21
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9325000	2	9	89	0	1	98
         1	0.9325500	2	11	81	0	4	92
         2	0.9326100	2	26	128	0	0	154
         3	0.9326500	2	37	97	1	2	134
         4	0.9327100	2	52	126	0	7	178
         5	0.9327600	2	73	134	1	4	207
         6	0.9327900	2	84	135	1	0	219
         7	0.9328500	2	92	127	0	3	219
         8	0.9329000	2	101	151	0	3	252
         9	0.9329500	2	90	135	0	0	225
        10	0.9330000	2	90	144	0	1	234
        11	0.9330500	2	74	125	0	1	199
*stopped by user: 06/04/2024 20:33:04
