* begin:	09/09/2023 21:05:47
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_S2_alpha_ifg_capacitor.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	20.0	19662	2699	135265	40557	3777132350	22361	0.0000000	0.0000000
* Date: 09/09/2023	Time: 21:25
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1200.017000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.02	83	86
1	3.00	1200.02	159	201
2	6.00	1200.02	168	222
3	9.00	1200.02	158	227
4	12.00	1200.02	167	197
5	15.00	1200.02	148	199
6	18.00	1200.02	141	182
7	21.00	1200.02	153	144
8	24.00	1200.02	165	131
9	27.00	1200.02	175	128
10	30.00	1200.02	187	125
11	33.00	1200.02	170	124
12	36.00	1200.02	177	118
13	39.00	1200.02	178	131
14	42.00	1200.02	153	173
15	45.00	1200.02	154	212
16	48.00	1200.02	137	237
17	51.00	1200.02	96	298
18	54.00	1200.02	100	343
19	57.00	1200.02	92	433
20	60.00	1200.02	87	462
21	63.00	1200.02	79	455
22	66.00	1200.02	70	456
23	69.00	1200.02	74	392
24	72.00	1200.02	75	387
25	75.00	1200.02	70	338
26	78.00	1200.02	94	347
27	81.00	1200.02	106	338
28	84.00	1200.02	132	365
29	87.00	1200.02	150	366
30	90.00	1200.02	161	430
31	93.00	1200.02	161	433
32	96.00	1200.02	175	448
33	99.00	1200.02	172	438
34	102.00	1200.02	174	394
35	105.00	1200.02	179	324
36	108.00	1200.02	163	277
37	111.00	1200.02	153	195
38	114.00	1200.02	146	155
39	117.00	1200.02	156	138
40	120.00	1200.02	127	132
41	123.00	1200.02	151	151
42	126.00	1200.02	174	140
43	129.00	1200.02	181	182
44	132.00	1200.02	191	162
45	135.00	1200.02	171	146
46	138.00	1200.02	187	143
47	141.00	1200.02	152	109
48	144.00	1200.02	148	140
49	147.00	1200.02	128	144
50	150.00	1200.02	120	214
51	153.00	1200.02	98	302
52	156.00	1200.02	83	360
53	159.00	1200.02	92	388
54	162.00	1200.02	66	459
55	165.00	1200.02	71	472
56	168.00	1200.02	79	450
57	171.00	1200.02	77	357
58	174.00	1200.02	82	416
59	177.00	1200.02	83	359
60	180.00	1200.02	103	365
61	183.00	1200.02	125	308
62	186.00	1200.02	154	351
63	189.00	1200.02	140	376
64	192.00	1200.02	165	428
65	195.00	1200.02	193	448
66	198.00	1200.02	133	410
67	201.00	1200.02	185	380
68	204.00	1200.02	171	347
69	207.00	1200.02	155	269
70	210.00	1200.02	126	206
71	213.00	1200.02	153	147
72	216.00	1200.02	131	140
73	219.00	1200.02	165	134
74	222.00	1200.02	153	139
75	225.00	1200.02	167	121
76	228.00	1200.02	179	179
77	231.00	1200.02	176	162
78	234.00	1200.02	180	145
79	237.00	1200.02	177	137
80	240.00	1200.02	145	148
81	243.00	1200.02	149	104
82	246.00	1200.02	151	155
83	249.00	1200.02	150	195
84	252.00	1200.02	130	270
85	255.00	1200.02	120	353
86	258.00	1200.02	114	395
87	261.00	1200.02	134	470
88	264.00	1200.02	139	438
89	267.00	1200.02	124	461
90	270.00	1200.02	125	471
91	273.00	1200.02	119	405
92	276.00	1200.02	132	394
93	279.00	1200.02	121	357
94	282.00	1200.02	121	372
95	285.00	1200.02	121	371
96	288.00	1200.02	99	375
97	291.00	1200.02	107	392
98	294.00	1200.02	87	428
99	297.00	1200.02	72	450
100	300.00	1200.02	91	418
101	303.00	1200.02	99	362
102	306.00	1200.02	94	292
103	309.00	1200.02	96	250
104	312.00	1200.02	137	189
105	315.00	1200.02	133	127
106	318.00	1200.02	162	138
107	321.00	1200.02	154	149
108	324.00	1200.02	152	165
109	327.00	1200.02	181	149
110	330.00	1200.02	186	146
111	333.00	1200.02	160	167
112	336.00	1200.02	139	138
113	339.00	1200.02	154	122
114	342.00	1200.02	145	129
115	345.00	1200.02	179	139
116	348.00	1200.02	155	158
117	351.00	1200.02	143	218
118	354.00	1200.02	149	293
119	357.00	1200.02	165	337
120	360.00	1200.02	165	425
121	363.00	1200.02	179	447
122	366.00	1200.02	182	471
123	369.00	1200.02	193	397
124	372.00	1200.02	169	392
125	375.00	1200.02	184	327
126	378.00	1200.02	145	343
127	381.00	1200.02	114	337
128	384.00	1200.02	105	379
129	387.00	1200.02	89	373
130	390.00	1200.02	105	409
131	393.00	1200.02	82	415
132	396.00	1200.02	83	421
133	399.00	1200.02	86	423
134	402.00	1200.02	73	357
135	405.00	1200.02	74	371
136	408.00	1200.02	83	266
137	411.00	1200.02	92	205
138	414.00	1200.02	90	171
139	417.00	1200.02	120	149
140	420.00	1200.02	125	170
141	423.00	1200.02	144	170
142	426.00	1200.02	174	189
143	429.00	1200.02	143	176
144	432.00	1200.02	172	187
* end: 09/09/2023 21:25:52
