# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.823486 20.0 11537 9944 137922 1 3795793904 21481 0.000000 0.000000
-2.636719 20.0 8754 12883 137724 6 3795793930 21637 0.000000 0.000000
-2.471924 20.0 5479 15979 137586 3 3795793956 21458 0.000000 0.000000
-2.285156 20.0 3196 18151 137702 2 3795793982 21347 0.000000 0.000000
-2.098389 20.0 1860 19709 137626 4 3795794008 21569 0.000000 0.000000
-1.933594 20.0 2318 19060 137671 3 3795794034 21378 0.000000 0.000000
-1.746826 20.0 4365 17082 137624 7 3795794060 21447 0.000000 0.000000
-1.560059 20.0 7586 13756 137813 5 3795794087 21342 0.000000 0.000000
-1.384277 20.0 10438 10790 137957 3 3795794113 21228 0.000000 0.000000
-1.197510 20.0 12948 8731 137846 4 3795794139 21679 0.000000 0.000000
-1.021729 20.0 13121 7898 137788 3 3795794165 21019 0.000000 0.000000
-0.834961 20.0 12215 9148 137752 1 3795794191 21363 0.000000 0.000000
-0.648193 20.0 9639 11765 137923 2 3795794217 21404 0.000000 0.000000
-0.483398 20.0 6599 14866 137973 4 3795794243 21465 0.000000 0.000000
-0.307617 20.0 3828 17446 137876 3 3795794269 21274 0.000000 0.000000
-0.131836 20.0 1942 19590 138024 4 3795794296 21532 0.000000 0.000000
0.054932 20.0 1736 19690 137856 5 3795794322 21426 0.000000 0.000000
0.241699 20.0 3191 18634 138195 3 3795794348 21825 0.000000 0.000000
0.406494 20.0 5681 15588 137777 4 3795794374 21269 0.000000 0.000000
0.604248 20.0 9063 12584 137524 3 3795794400 21647 0.000000 0.000000
0.769043 20.0 11894 9701 137689 0 3795794426 21595 0.000000 0.000000
0.955811 20.0 13251 8253 137447 3 3795794452 21504 0.000000 0.000000
1.142578 20.0 13085 8455 143644 3 3795794478 21540 0.000000 0.000000
1.307373 20.0 11176 10139 144543 2 3795794504 21315 0.000000 0.000000
1.494141 20.0 8439 13130 125457 2 3795794531 21569 0.000000 0.000000
1.680908 20.0 5192 16333 123182 0 3795794557 21525 0.000000 0.000000
1.856690 20.0 2885 18462 123275 3 3795794583 21347 0.000000 0.000000
2.032471 20.0 1625 19649 123564 5 3795794609 21274 0.000000 0.000000
2.208252 20.0 2398 18876 123615 2 3795794635 21274 0.000000 0.000000
2.384033 20.0 4643 16701 123319 2 3795794661 21344 0.000000 0.000000
2.570801 20.0 7588 13841 123304 2 3795794687 21429 0.000000 0.000000
2.757568 20.0 10734 10679 123286 2 3795794713 21413 0.000000 0.000000
2.944336 20.0 12812 8706 123342 3 3795794740 21518 0.000000 0.000000
3.120117 20.0 13560 7882 122963 2 3795794766 21442 0.000000 0.000000
