# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.406250 20.0 13305 8073 150804 1 3795809165 21378 0.000000 0.000000
-1.307373 20.0 12368 9204 155949 1 3795809191 21572 0.000000 0.000000
-1.241455 20.0 11316 10051 154182 6 3795809218 21367 0.000000 0.000000
-1.153565 20.0 9978 11425 153268 5 3795809244 21403 0.000000 0.000000
-1.054688 20.0 7938 13128 153006 7 3795809270 21066 0.000000 0.000000
-0.955811 20.0 6293 15021 153154 3 3795809296 21314 0.000000 0.000000
-0.867920 20.0 4937 16612 152661 5 3795809322 21549 0.000000 0.000000
-0.780029 20.0 3385 17958 153666 3 3795809348 21343 0.000000 0.000000
-0.692139 20.0 2271 18938 153906 1 3795809374 21209 0.000000 0.000000
-0.615234 20.0 1754 19517 153833 6 3795809400 21271 0.000000 0.000000
-0.516357 20.0 1520 19904 154710 5 3795809427 21424 0.000000 0.000000
-0.428467 20.0 1766 19366 153237 6 3795809453 21132 0.000000 0.000000
-0.329590 20.0 2541 18808 153561 3 3795809479 21349 0.000000 0.000000
-0.241699 20.0 3555 17991 154243 4 3795809505 21546 0.000000 0.000000
-0.153809 20.0 4748 16744 154145 3 3795809531 21492 0.000000 0.000000
-0.043945 20.0 6523 14647 153951 3 3795809557 21170 0.000000 0.000000
0.021973 20.0 8162 13373 153409 2 3795809583 21535 0.000000 0.000000
0.120850 20.0 9699 11989 153397 5 3795809609 21688 0.000000 0.000000
0.208740 20.0 11047 10085 153851 1 3795809635 21132 0.000000 0.000000
0.296631 20.0 12006 9236 154023 4 3795809662 21242 0.000000 0.000000
0.384522 20.0 13208 8261 153740 5 3795809688 21469 0.000000 0.000000
0.483398 20.0 13425 7810 153852 3 3795809714 21235 0.000000 0.000000
0.571289 20.0 13492 7713 152311 2 3795809740 21205 0.000000 0.000000
0.659180 20.0 13402 8299 151239 2 3795809766 21701 0.000000 0.000000
0.747070 20.0 12443 8874 136700 1 3795809792 21317 0.000000 0.000000
0.834961 20.0 10915 10487 136734 4 3795809818 21402 0.000000 0.000000
0.922852 20.0 9555 11991 137391 4 3795809844 21546 0.000000 0.000000
1.021729 20.0 7996 13468 137383 3 3795809871 21464 0.000000 0.000000
1.109619 20.0 6309 14915 137057 4 3795809897 21224 0.000000 0.000000
1.208496 20.0 4698 16926 137337 1 3795809923 21624 0.000000 0.000000
1.285400 20.0 3496 17977 137240 4 3795809949 21473 0.000000 0.000000
1.384277 20.0 2918 17813 137632 3 3795809975 20731 0.000000 0.000000
1.472168 20.0 2060 18715 137669 1 3795810001 20775 0.000000 0.000000
1.560059 20.0 1859 19357 137759 8 3795810027 21216 0.000000 0.000000
