# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.516113 20.0 11447 6354 194832 2 3796041266 17801 0.000000 0.000000
-1.417236 20.0 10764 6862 194333 8 3796041292 17626 0.000000 0.000000
-1.318359 20.0 10049 7375 194597 4 3796041318 17424 0.000000 0.000000
-1.241455 20.0 9275 8433 194315 4 3796041344 17708 0.000000 0.000000
-1.142578 20.0 8140 9596 194493 2 3796041370 17736 0.000000 0.000000
-1.054688 20.0 6959 10732 194075 2 3796041396 17691 0.000000 0.000000
-0.966797 20.0 5625 12302 194076 1 3796041423 17927 0.000000 0.000000
-0.867920 20.0 4283 13510 194507 5 3796041449 17793 0.000000 0.000000
-0.780029 20.0 3105 14552 194331 7 3796041475 17657 0.000000 0.000000
-0.703125 20.0 2277 15547 193993 0 3796041501 17824 0.000000 0.000000
-0.626221 20.0 1907 15933 194599 0 3796041527 17840 0.000000 0.000000
-0.505371 20.0 1645 15758 194337 0 3796041553 17403 0.000000 0.000000
-0.417480 20.0 1930 15671 194383 4 3796041580 17601 0.000000 0.000000
-0.329590 20.0 2502 15084 194022 2 3796041606 17586 0.000000 0.000000
-0.241699 20.0 3250 14302 194019 3 3796041632 17552 0.000000 0.000000
-0.164795 20.0 4547 13001 194090 3 3796041658 17548 0.000000 0.000000
-0.054932 20.0 5897 11933 194099 2 3796041684 17830 0.000000 0.000000
0.032959 20.0 7190 10621 194495 4 3796041711 17811 0.000000 0.000000
0.120850 20.0 8296 9311 194860 0 3796041737 17607 0.000000 0.000000
0.208740 20.0 9429 8103 195013 4 3796041763 17532 0.000000 0.000000
0.296631 20.0 10556 7324 195036 2 3796041789 17880 0.000000 0.000000
0.384522 20.0 11065 6446 194705 3 3796041816 17511 0.000000 0.000000
0.483398 20.0 11274 6277 194667 5 3796041842 17551 0.000000 0.000000
0.571289 20.0 11195 6174 194275 7 3796041868 17369 0.000000 0.000000
0.648193 20.0 10961 6855 194693 3 3796041894 17816 0.000000 0.000000
0.747070 20.0 9969 7483 193664 2 3796041920 17452 0.000000 0.000000
0.834961 20.0 9267 8635 194132 5 3796041947 17902 0.000000 0.000000
0.933838 20.0 8027 9663 194169 3 3796041973 17690 0.000000 0.000000
1.010742 20.0 6694 10964 194736 3 3796041999 17658 0.000000 0.000000
1.109619 20.0 5284 12407 193818 0 3796042025 17691 0.000000 0.000000
1.197510 20.0 4079 13576 193912 5 3796042052 17655 0.000000 0.000000
1.274414 20.0 3007 14625 193917 3 3796042078 17632 0.000000 0.000000
1.384277 20.0 2155 15460 192508 4 3796042104 17615 0.000000 0.000000
1.472168 20.0 1708 15834 193537 3 3796042130 17542 0.000000 0.000000
1.549072 20.0 1682 16014 193813 0 3796042157 17696 0.000000 0.000000
