# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 348 10246 373607 10222 3770875297 10594 0.0000000 0.0000000 0.0769040
-1.2000000 60.0 334 10347 373241 10240 3770875360 10681 0.0000000 0.0000000 0.0769040
-1.0000000 60.0 205 10318 373585 10335 3770875423 10523 0.0000000 0.0000000 0.0769040
-0.8000000 60.0 144 10542 373078 10232 3770875486 10686 0.0000000 0.0000000 0.0769040
-0.6000000 60.0 115 10372 373834 10457 3770875550 10487 0.0000000 0.0000000 0.0769040
-0.4000000 60.0 140 10355 373832 10480 3770875613 10495 0.0000000 0.0000000 0.0769040
-0.2000000 60.0 178 10226 373020 10295 3770875676 10404 0.0000000 0.0000000 0.0769040
0.0000000 60.0 287 10368 374699 10498 3770875739 10655 0.0000000 0.0000000 0.0769040
0.2000000 60.0 373 10269 373331 10563 3770875803 10642 0.0000000 0.0000000 0.0769040
0.4000000 60.0 422 10150 373726 10264 3770875866 10572 0.0000000 0.0000000 0.0769040
0.6000000 60.0 430 10424 373793 10380 3770875929 10854 0.0000000 0.0000000 0.0769040
0.8000000 60.0 390 10442 373330 10250 3770875992 10832 0.0000000 0.0000000 0.0769040
1.0000000 60.0 353 10258 372694 10062 3770876056 10611 0.0000000 0.0000000 0.0769040
1.2000000 60.0 255 10299 374355 10235 3770876119 10554 0.0000000 0.0000000 0.0769040
1.4000000 60.0 161 10312 373820 10258 3770876182 10473 0.0000000 0.0000000 0.0769040
