# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 691 8612 375833 10193 3770887272 9303 0.0000000 0.0000000 0.4394530
-1.2000000 60.0 538 8611 375540 10130 3770887336 9149 0.0000000 0.0000000 0.4394530
-1.0000000 60.0 354 8456 376048 10339 3770887399 8810 0.0000000 0.0000000 0.4394530
-0.8000000 60.0 240 8581 376713 10167 3770887462 8821 0.0000000 0.0000000 0.4394530
-0.6000000 60.0 173 8522 375965 10316 3770887525 8695 0.0000000 0.0000000 0.4394530
-0.4000000 60.0 225 8604 375355 10122 3770887589 8829 0.0000000 0.0000000 0.4394530
-0.2000000 60.0 345 8586 375107 10463 3770887652 8931 0.0000000 0.0000000 0.4394530
0.0000000 60.0 496 8677 375150 10288 3770887715 9173 0.0000000 0.0000000 0.4394530
0.2000000 60.0 646 8623 375174 10144 3770887779 9269 0.0000000 0.0000000 0.4394530
0.4000000 60.0 713 8645 374368 10327 3770887842 9358 0.0000000 0.0000000 0.4394530
0.6000000 60.0 791 8840 375175 10252 3770887905 9631 0.0000000 0.0000000 0.4394530
0.8000000 60.0 691 8604 375755 10368 3770887968 9295 0.0000000 0.0000000 0.4394530
1.0000000 60.0 543 8754 374668 10074 3770888032 9297 0.0000000 0.0000000 0.4394530
1.2000000 60.0 435 8541 374830 10175 3770888095 8976 0.0000000 0.0000000 0.4394530
1.4000000 60.0 253 8588 373775 10160 3770888158 8841 0.0000000 0.0000000 0.4394530
