# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 942 7223 369071 10289 3770896259 8165 0.0000000 0.0000000 0.7141110
-1.2000000 60.0 716 7205 367636 10117 3770896322 7921 0.0000000 0.0000000 0.7141110
-1.0000000 60.0 534 7096 369259 10394 3770896386 7630 0.0000000 0.0000000 0.7141110
-0.8000000 60.0 326 7338 367918 10347 3770896449 7664 0.0000000 0.0000000 0.7141110
-0.6000000 60.0 265 7227 368523 10354 3770896512 7492 0.0000000 0.0000000 0.7141110
-0.4000000 60.0 284 7169 368881 10334 3770896576 7453 0.0000000 0.0000000 0.7141110
-0.2000000 60.0 462 7347 369022 10076 3770896639 7809 0.0000000 0.0000000 0.7141110
0.0000000 60.0 716 7267 367957 10379 3770896702 7983 0.0000000 0.0000000 0.7141110
0.2000000 60.0 902 7085 368512 10224 3770896766 7987 0.0000000 0.0000000 0.7141110
0.4000000 60.0 1032 6970 367715 10375 3770896829 8002 0.0000000 0.0000000 0.7141110
0.6000000 60.0 1054 7123 370844 10347 3770896892 8177 0.0000000 0.0000000 0.7141110
0.8000000 60.0 916 7097 370399 10443 3770896956 8013 0.0000000 0.0000000 0.7141110
1.0000000 60.0 800 7058 370874 10254 3770897019 7858 0.0000000 0.0000000 0.7141110
1.2000000 60.0 545 6997 371818 10422 3770897082 7542 0.0000000 0.0000000 0.7141110
1.4000000 60.0 352 7122 370838 10229 3770897145 7474 0.0000000 0.0000000 0.7141110
