# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 941 7158 371391 10302 3770899255 8099 0.0000000 0.0000000 0.8020020
-1.2000000 60.0 748 7034 370533 10155 3770899319 7782 0.0000000 0.0000000 0.8020020
-1.0000000 60.0 525 7025 369878 10316 3770899382 7550 0.0000000 0.0000000 0.8020020
-0.8000000 60.0 342 7018 370964 10361 3770899445 7360 0.0000000 0.0000000 0.8020020
-0.6000000 60.0 264 7113 369939 10321 3770899509 7377 0.0000000 0.0000000 0.8020020
-0.4000000 60.0 320 7012 370892 10275 3770899572 7332 0.0000000 0.0000000 0.8020020
-0.2000000 60.0 458 6978 371528 10480 3770899635 7436 0.0000000 0.0000000 0.8020020
0.0000000 60.0 691 6942 370392 10237 3770899699 7633 0.0000000 0.0000000 0.8020020
0.2000000 60.0 924 6965 370867 10158 3770899762 7889 0.0000000 0.0000000 0.8020020
0.4000000 60.0 984 7044 371109 10195 3770899825 8028 0.0000000 0.0000000 0.8020020
0.6000000 60.0 1080 6967 370914 10254 3770899889 8047 0.0000000 0.0000000 0.8020020
0.8000000 60.0 952 6942 371356 10428 3770899952 7894 0.0000000 0.0000000 0.8020020
1.0000000 60.0 755 6973 374947 10316 3770900015 7728 0.0000000 0.0000000 0.8020020
1.2000000 60.0 567 7068 376879 10254 3770900079 7635 0.0000000 0.0000000 0.8020020
1.4000000 60.0 380 6885 375418 10187 3770900142 7265 0.0000000 0.0000000 0.8020020
